DataOraIncidente,NumeroIncidenti
2021-09-27,5
2021-09-28,19
2021-09-29,12
2021-09-30,19
2021-10-01,12
2021-10-02,8
2021-10-03,10
2021-10-04,10
2021-10-05,6
2021-10-06,9
2021-10-07,14
2021-10-08,18
2021-10-09,8
2021-10-10,10
2021-10-11,24
2021-10-12,14
2021-10-13,18
2021-10-14,14
2021-10-15,17
2021-10-16,19
2021-10-17,4
2021-10-18,17
2021-10-19,7
2021-10-20,19
2021-10-21,9
2021-10-22,20
2021-10-23,8
2021-10-24,7
2021-10-25,12
2021-10-26,36
2021-10-27,12
2021-10-28,23
2021-10-29,22
2021-10-30,3
2021-10-31,9
2021-11-01,13
2021-11-02,23
2021-11-03,25
2021-11-04,15
2021-11-05,2
2021-11-06,18
2021-11-07,11
2021-11-08,33
2021-11-09,18
2021-11-10,48
2021-11-11,17
2021-11-12,10
2021-11-13,21
2021-11-14,20
2021-11-15,15
2021-11-16,13
2021-11-17,9
2021-11-18,18
2021-11-19,34
2021-11-20,13
2021-11-21,5
2021-11-22,22
2021-11-23,13
2021-11-24,41
2021-11-25,38
2021-11-26,35
2021-11-27,20
2021-11-28,11
2021-11-29,18
2021-11-30,23
2021-12-01,43
2021-12-02,12
2021-12-03,28
2021-12-04,27
2021-12-05,11
2021-12-06,13
2021-12-07,26
2021-12-08,19
2021-12-09,23
2021-12-10,36
2021-12-11,13
2021-12-12,8
2021-12-13,35
2021-12-14,33
2021-12-15,16
2021-12-16,13
2021-12-17,20
2021-12-18,7
2021-12-19,17
2021-12-20,18
2021-12-21,30
2021-12-22,17
2021-12-23,16
2021-12-24,8
2021-12-25,4
2021-12-26,13
2021-12-27,9
2021-12-28,7
2021-12-29,21
2021-12-30,7
2021-12-31,8
