,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni,Severity
12724,Autovettura,0.0,0,1,0,0.0,41.9263,12.527,1.0,1,1,1
12706,Autovettura,0.0,0,0,0,0.0,41.9426,12.3832,1.0,1,1,1
12705,Autovettura,0.0,0,0,0,0.0,41.9426,12.3832,1.0,1,1,1
12699,Autovettura,0.0,0,1,0,0.0,41.9057,12.4639,1.0,1,1,1
12586,Autovettura,0.0,0,0,0,0.0,41.9162,12.512,1.0,1,1,1
12587,Autovettura,0.0,0,0,0,0.0,41.9162,12.512,1.0,1,1,1
12623,Autovettura,1.0,0,1,0,0.0,,,1.0,2,0,1
12624,Motociclo,1.0,0,1,0,0.0,,,1.0,2,0,1
12625,Autovettura,0.0,0,1,0,0.0,41.8317,12.4433,1.0,1,0,1
12626,Autovettura,0.0,0,1,0,0.0,41.8317,12.4433,1.0,1,1,1
12148,Autovettura,0.0,0,3,0,0.0,,,1.0,1,1,1
12627,Autovettura,0.0,0,2,0,0.0,41.9118,12.4432,1.0,3,0,1
12632,Autovettura,0.0,0,1,0,0.0,41.9091,12.4961,1.0,2,0,1
12633,Motociclo,0.0,0,1,0,0.0,41.9091,12.4961,1.0,2,1,1
12671,Autovettura,0.0,0,2,0,0.0,41.8588,12.6136,1.0,2,0,1
12672,Autovettura,0.0,0,2,0,0.0,41.8588,12.6136,1.0,2,1,1
12697,Autovettura,0.0,0,1,0,0.0,41.9057,12.4639,1.0,1,1,1
12698,Autovettura,0.0,0,1,0,0.0,41.9057,12.4639,1.0,1,1,1
12628,Autovettura,0.0,0,2,0,0.0,41.9118,12.4432,1.0,3,0,1
12950,Autovettura,0.0,0,2,0,0.0,41.8558,12.454,1.0,2,0,1
12147,Autovettura,0.0,0,3,0,0.0,,,1.0,1,1,1
12071,Autovettura,0.0,0,1,0,0.0,41.8888,12.5612,1.0,1,0,1
11588,Autovettura,0.0,0,1,0,0.0,41.9049,12.4926,1.0,2,1,1
11587,Motociclo,0.0,0,1,0,0.0,41.9049,12.4926,1.0,2,1,1
11586,Motociclo,0.0,0,1,0,0.0,41.9049,12.4926,1.0,2,1,1
11585,Autovettura,0.0,0,1,0,0.0,41.9049,12.4926,1.0,2,1,1
11577,Motociclo,1.0,0,2,0,0.0,41.9025,12.4844,1.0,2,1,1
11576,Autovettura,1.0,0,2,0,0.0,41.9025,12.4844,1.0,2,1,1
11575,Autovettura,1.0,0,2,0,0.0,41.9025,12.4844,1.0,2,1,1
11546,Autovettura,0.0,0,0,0,0.0,,,1.0,1,1,1
11545,Autovettura,0.0,0,0,0,0.0,,,1.0,1,1,1
11516,Autovettura,1.0,0,0,0,0.0,41.87,12.6769,1.0,1,1,1
11515,Autovettura,1.0,0,0,0,0.0,41.87,12.6769,1.0,1,0,1
11514,Autovettura,1.0,0,0,0,0.0,41.87,12.6769,1.0,1,1,1
11513,Autovettura,1.0,0,0,0,0.0,41.87,12.6769,1.0,1,1,1
11498,Autovettura,1.0,0,0,0,0.0,41.8724,12.4766,1.0,1,1,1
11621,Autovettura,0.0,0,1,0,0.0,41.9399,12.5859,1.0,2,1,1
11497,Autovettura,1.0,0,0,0,0.0,41.8724,12.4766,1.0,1,0,1
11491,Autovettura,0.0,0,3,0,0.0,41.9666,12.4424,1.0,2,0,1
11490,Autovettura,0.0,0,3,0,0.0,41.9666,12.4424,1.0,2,1,1
11432,Autovettura,0.0,0,2,0,0.0,41.8772,12.4273,1.0,2,0,1
11431,Autovettura,0.0,0,2,0,0.0,41.8772,12.4273,1.0,2,0,1
11418,Autocarro,0.0,0,1,0,0.0,41.8782,12.5055,1.0,2,0,1
11417,Autovettura,0.0,0,1,0,0.0,41.8782,12.5055,1.0,2,1,1
11416,Autovettura,0.0,0,1,0,0.0,41.8782,12.5258,1.0,1,0,1
11415,Autocarro,0.0,0,1,0,0.0,41.8782,12.5258,1.0,1,1,1
11410,Autovettura,0.0,0,0,0,0.0,41.919,12.4989,1.0,2,1,1
11409,Motociclo,0.0,0,0,0,0.0,41.919,12.4989,1.0,2,1,1
11404,Autovettura,0.0,0,1,0,0.0,41.9239,12.4871,1.0,1,1,1
11403,Autovettura,0.0,0,1,0,0.0,41.9239,12.4871,1.0,1,1,1
11391,Autovettura,0.0,0,1,0,0.0,41.8985,12.4552,1.0,2,0,1
11390,Autocarro,0.0,0,1,0,0.0,41.8985,12.4552,1.0,2,1,1
11492,Autovettura,0.0,0,3,0,0.0,41.9666,12.4424,1.0,2,0,1
11622,Autovettura,0.0,0,1,0,0.0,41.9399,12.5859,1.0,2,0,1
11628,Autovettura,0.0,0,2,0,0.0,41.8949,12.566,1.0,2,1,1
11629,Autovettura,0.0,0,2,0,0.0,41.8949,12.566,1.0,2,1,1
12070,Autovettura,0.0,0,1,0,0.0,41.8888,12.5612,1.0,1,1,1
11972,Autovettura,0.0,0,0,0,0.0,41.873,12.5256,1.0,1,1,1
11971,Autovettura,0.0,0,0,0,0.0,41.873,12.5256,1.0,1,1,1
11913,Autovettura,0.0,0,2,0,0.0,,,1.0,2,1,1
11912,Autovettura,0.0,0,2,0,0.0,,,1.0,2,1,1
11854,Autovettura,0.0,0,3,0,0.0,41.8768,12.5787,1.0,1,0,1
11853,Autovettura,0.0,0,3,0,0.0,41.8768,12.5787,1.0,1,0,1
11852,Autovettura,0.0,0,3,0,0.0,41.8768,12.5787,1.0,1,0,1
11835,Autovettura,0.0,0,5,0,0.0,41.824,12.4733,1.0,1,0,1
11834,Autovettura,0.0,0,5,0,0.0,41.824,12.4733,1.0,1,0,1
11833,Autovettura,0.0,0,5,0,0.0,41.824,12.4733,1.0,1,0,1
11832,Autovettura,0.0,0,5,0,0.0,41.824,12.4733,1.0,1,0,1
11831,Autovettura,0.0,0,5,0,0.0,41.824,12.4733,1.0,1,0,1
11830,Autovettura,0.0,0,5,0,0.0,41.824,12.4733,1.0,1,1,1
11806,Autovettura,0.0,0,1,0,0.0,41.9079,12.4803,1.0,2,1,1
11805,Autovettura,0.0,0,1,0,0.0,41.9079,12.4803,1.0,2,0,1
11804,Autovettura,0.0,0,1,0,0.0,41.9278,12.4911,1.0,1,1,1
11630,Autovettura,0.0,0,0,0,0.0,41.9191,12.4949,1.0,2,1,1
11638,Autovettura,0.0,0,1,0,0.0,41.9287,12.5765,1.0,1,1,1
11639,Autovettura,0.0,0,1,0,0.0,41.9287,12.5765,1.0,1,0,1
11664,Autovettura,0.0,0,1,0,0.0,41.9092,12.3961,1.0,2,0,1
11665,Autovettura,0.0,0,1,0,0.0,41.9092,12.3961,1.0,2,1,1
11686,Autovettura,0.0,0,2,0,0.0,41.8257,12.5081,1.0,3,0,1
12146,Autovettura,0.0,0,3,0,0.0,,,1.0,1,1,1
11687,Autovettura,0.0,0,2,0,0.0,41.8257,12.5081,1.0,3,0,1
11713,Autovettura,1.0,0,0,0,0.0,41.8417,12.4382,1.0,2,1,1
11717,Autovettura,0.0,0,0,0,0.0,41.9391,12.4733,1.0,2,1,1
11773,Autovettura,0.0,0,3,0,0.0,41.946,12.5263,1.0,1,1,1
11774,Autovettura,0.0,0,3,0,0.0,41.946,12.5263,1.0,1,1,1
11775,Motociclo,0.0,0,3,0,0.0,41.946,12.5263,1.0,1,1,1
11803,Autovettura,0.0,0,1,0,0.0,41.9278,12.4911,1.0,1,0,1
11712,Autovettura,1.0,0,0,0,0.0,41.8417,12.4382,1.0,2,0,1
12951,Autovettura,0.0,0,2,0,0.0,41.8558,12.454,1.0,2,0,1
12987,Autovettura,0.0,0,2,0,0.0,41.906,12.4481,1.0,2,1,1
12988,Autovettura,0.0,0,2,0,0.0,41.906,12.4481,1.0,2,1,1
14034,Autovettura,0.0,0,1,0,0.0,41.8364,12.6331,1.0,1,0,1
14033,Autocarro,0.0,0,1,0,0.0,41.8364,12.6331,1.0,1,1,1
13996,Autovettura,0.0,0,2,0,0.0,41.9402,12.4289,1.0,1,1,1
13995,Autocarro,0.0,0,2,0,0.0,41.9402,12.4289,1.0,1,1,1
13990,Autovettura,0.0,0,0,0,0.0,,,1.0,1,1,1
13989,Autovettura,0.0,0,0,0,0.0,,,1.0,1,1,1
13973,Motociclo,1.0,0,1,0,0.0,41.9545,12.4638,1.0,2,1,1
13972,Autocarro,1.0,0,1,0,0.0,41.9545,12.4638,1.0,2,1,1
13948,Autocarro,1.0,0,2,0,0.0,41.8958,12.5565,1.0,1,0,1
13947,Autocarro,1.0,0,2,0,0.0,41.8958,12.5565,1.0,1,0,1
13946,Autovettura,1.0,0,2,0,0.0,41.8958,12.5565,1.0,1,0,1
13945,Autovettura,0.0,0,3,0,0.0,41.9142,12.5523,1.0,2,0,1
13944,Autovettura,0.0,0,3,0,0.0,41.9142,12.5523,1.0,2,0,1
13943,Autovettura,0.0,0,3,0,0.0,41.9142,12.5523,1.0,2,0,1
14046,Autovettura,0.0,0,3,0,0.0,41.9097,12.527,2.0,2,0,1
13897,Motociclo,0.0,0,0,0,0.0,,,1.0,3,1,1
13881,Autovettura,0.0,0,1,0,0.0,41.9041,12.5042,1.0,2,1,1
13880,Autocarro,0.0,0,1,0,0.0,41.9041,12.5042,1.0,2,1,1
13863,Autovettura,0.0,0,1,0,0.0,41.8372,12.4704,1.0,1,1,1
13862,Autovettura,0.0,0,1,0,0.0,41.8372,12.4704,1.0,1,1,1
13851,Autovettura,0.0,0,1,0,0.0,41.874,12.4159,1.0,1,1,1
13850,Autovettura,0.0,0,1,0,0.0,41.874,12.4159,1.0,1,1,1
13849,Autovettura,0.0,0,1,0,0.0,41.874,12.4159,1.0,1,1,1
13848,Autovettura,0.0,0,1,0,0.0,41.8828,12.46,1.0,1,1,1
13847,Autovettura,0.0,0,1,0,0.0,41.8828,12.46,1.0,1,1,1
13817,Autovettura,1.0,0,3,0,0.0,41.9096,12.4556,1.0,1,0,1
13816,Autovettura,1.0,0,3,0,0.0,41.9096,12.4556,1.0,1,1,1
13815,Autovettura,1.0,0,3,0,0.0,41.9096,12.4556,1.0,1,1,1
13814,Autovettura,1.0,0,3,0,0.0,41.9096,12.4556,1.0,1,1,1
13813,Autovettura,0.0,0,2,0,0.0,41.9133,12.4596,1.0,2,1,1
13896,Autovettura,0.0,0,0,0,0.0,,,1.0,3,1,1
14047,Autovettura,0.0,0,3,0,0.0,41.9097,12.527,2.0,2,0,1
14048,Autovettura,0.0,0,3,0,0.0,41.9097,12.527,2.0,2,0,1
14055,Autovettura,0.0,0,1,0,0.0,41.8131,12.5255,1.0,2,0,1
14486,Autovettura,0.0,0,0,0,0.0,41.9147,12.5049,1.0,2,1,1
14485,Autovettura,0.0,0,0,0,0.0,41.9147,12.5049,1.0,2,1,1
14432,Autovettura,0.0,0,2,0,0.0,41.9017,12.4947,1.0,2,0,1
14431,Autovettura,0.0,0,2,0,0.0,41.9017,12.4947,1.0,2,0,1
14425,Autovettura,0.0,0,1,0,0.0,41.8655,12.5675,1.0,1,1,1
14424,Autovettura,0.0,0,1,0,0.0,41.8655,12.5675,1.0,1,1,1
14352,Autovettura,3.0,0,0,0,0.0,41.8861,12.4012,1.0,3,0,3
14351,Autovettura,3.0,0,0,0,0.0,41.8861,12.4012,1.0,3,0,3
14350,Autovettura,3.0,0,0,0,0.0,41.8861,12.4012,1.0,3,0,3
14337,Motociclo,0.0,0,3,0,0.0,41.9042,12.4487,1.0,2,1,1
14336,Autovettura,0.0,0,3,0,0.0,41.9042,12.4487,1.0,2,1,1
14335,Autovettura,0.0,0,3,0,0.0,41.9042,12.4487,1.0,2,1,1
14310,Autovettura,0.0,0,1,0,0.0,41.8768,12.4563,1.0,2,0,1
14309,Autovettura,0.0,0,1,0,0.0,41.8768,12.4563,1.0,2,1,1
14265,Autovettura,0.0,0,2,0,0.0,41.9337,12.5283,1.0,2,0,1
14264,Autocarro,0.0,0,2,0,0.0,41.9337,12.5283,1.0,2,0,1
14256,Autovettura,0.0,0,1,0,0.0,41.7861,12.3641,1.0,1,1,1
14056,Autovettura,0.0,0,1,0,0.0,41.8131,12.5255,1.0,2,1,1
14057,Autovettura,0.0,0,3,0,0.0,41.8316,12.4139,1.0,1,0,1
14058,Autovettura,0.0,0,3,0,0.0,41.8316,12.4139,1.0,1,0,1
14059,Autovettura,0.0,0,3,0,0.0,41.8316,12.4139,1.0,1,0,1
14063,Autocarro,2.0,0,0,0,0.0,,,1.0,2,1,2
14064,Motociclo,2.0,0,0,0,0.0,,,1.0,2,1,2
13812,Autovettura,0.0,0,2,0,0.0,41.9133,12.4596,1.0,2,1,1
14065,Motociclo,2.0,0,0,0,0.0,,,1.0,2,1,2
14094,Autovettura,0.0,0,1,0,0.0,42.0025,12.3818,1.0,2,1,1
14146,Autocarro,0.0,0,2,0,0.0,41.9077,12.4092,1.0,2,1,1
14147,Autovettura,0.0,0,2,0,0.0,41.9077,12.4092,1.0,2,1,1
14156,Autovettura,0.0,0,2,0,0.0,41.8531,12.5057,1.0,2,0,1
14157,Autovettura,0.0,0,2,0,0.0,41.8531,12.5057,1.0,2,0,1
14255,Autovettura,0.0,0,1,0,0.0,41.7861,12.3641,1.0,1,0,1
14093,Autovettura,0.0,0,1,0,0.0,42.0025,12.3818,1.0,2,0,1
13769,Autovettura,0.0,0,1,0,0.0,41.91,12.4613,1.0,1,1,1
13768,Autovettura,0.0,0,1,0,0.0,41.91,12.4613,1.0,1,1,1
13748,Autocarro,0.0,0,1,0,0.0,41.9117,12.4475,1.0,1,1,1
13436,Autovettura,1.0,0,1,0,0.0,41.8932,12.5467,1.0,1,1,1
13435,Autovettura,1.0,0,1,0,0.0,41.8932,12.5467,1.0,1,1,1
13434,Autovettura,1.0,0,1,0,0.0,41.8932,12.5467,1.0,1,0,1
13433,Autovettura,1.0,0,1,0,0.0,41.8932,12.5467,1.0,1,0,1
13432,Autovettura,1.0,0,1,0,0.0,41.8932,12.5467,1.0,1,1,1
13427,Autovettura,0.0,0,0,0,0.0,41.8947,12.5626,1.0,1,1,1
13426,Autovettura,0.0,0,0,0,0.0,41.8947,12.5626,1.0,1,1,1
13418,Autovettura,0.0,0,2,0,0.0,41.7774,12.4367,1.0,1,1,1
13417,Autovettura,0.0,0,2,0,0.0,41.7774,12.4367,1.0,1,1,1
13404,Autovettura,0.0,0,1,0,0.0,41.7551,12.3622,1.0,2,0,1
13403,Autovettura,0.0,0,1,0,0.0,41.7551,12.3622,1.0,2,1,1
13355,Autovettura,0.0,0,4,0,0.0,41.9091,12.4914,1.0,2,0,1
13354,Autovettura,0.0,0,4,0,0.0,41.9091,12.4914,1.0,2,0,1
13353,Autovettura,0.0,0,4,0,0.0,41.9091,12.4914,1.0,2,0,1
13352,Autovettura,0.0,0,4,0,0.0,41.9091,12.4914,1.0,2,1,1
13338,Autovettura,0.0,0,3,0,0.0,41.9104,12.654,1.0,2,0,1
13337,Autovettura,0.0,0,3,0,0.0,41.9104,12.654,1.0,2,0,1
12989,Autovettura,0.0,0,3,0,0.0,41.9473,12.5254,1.0,2,0,1
12990,Autovettura,0.0,0,3,0,0.0,41.9473,12.5254,1.0,2,0,1
12991,Autovettura,0.0,0,3,0,0.0,41.9473,12.5254,1.0,2,0,1
12992,Autovettura,0.0,0,3,0,0.0,41.9473,12.5254,1.0,2,1,1
13099,Autovettura,0.0,0,1,0,0.0,41.8944,12.4987,1.0,2,0,1
13100,Autocarro,0.0,0,1,0,0.0,41.8944,12.4987,1.0,2,1,1
13438,Autovettura,0.0,0,1,0,0.0,42.0022,12.4854,1.0,2,1,1
13136,Autocarro,0.0,0,1,0,0.0,41.9279,12.3336,1.0,1,0,1
13158,Autovettura,0.0,0,2,0,0.0,41.959,12.5737,1.0,2,1,1
13159,Autovettura,0.0,0,2,0,0.0,41.959,12.5737,1.0,2,1,1
13191,Autovettura,0.0,0,1,0,0.0,41.895,12.4963,1.0,1,0,1
13192,Autovettura,0.0,0,1,0,0.0,41.895,12.4963,1.0,1,1,1
13193,Autovettura,0.0,0,1,0,0.0,41.895,12.4963,1.0,1,1,1
13336,Autovettura,0.0,0,3,0,0.0,41.9104,12.654,1.0,2,0,1
13137,Autovettura,0.0,0,1,0,0.0,41.9279,12.3336,1.0,1,1,1
14488,Autovettura,0.0,0,2,0,0.0,41.8929,12.4915,1.0,2,1,1
13439,Autovettura,0.0,0,1,0,0.0,42.0022,12.4854,1.0,2,0,1
13445,Autovettura,0.0,0,3,0,0.0,41.7297,12.2836,1.0,2,1,1
13747,Autovettura,0.0,0,1,0,0.0,41.9117,12.4475,1.0,1,1,1
13702,Autovettura,0.0,0,1,0,0.0,41.8992,12.4347,1.0,2,1,1
13701,Autovettura,0.0,0,1,0,0.0,41.8992,12.4347,1.0,2,1,1
13700,Autovettura,0.0,0,1,0,0.0,41.8992,12.4347,1.0,2,1,1
13699,Autovettura,0.0,0,1,0,0.0,41.8992,12.4347,1.0,2,1,1
13698,Autovettura,0.0,0,1,0,0.0,41.8992,12.4347,1.0,2,0,1
13689,Autovettura,0.0,0,1,0,0.0,41.9586,12.5371,1.0,1,1,1
13688,Autovettura,0.0,0,1,0,0.0,41.9586,12.5371,1.0,1,1,1
13629,Autovettura,0.0,0,0,0,0.0,41.9023,12.3889,1.0,1,1,1
13599,Autovettura,0.0,0,1,0,0.0,41.9407,12.4738,1.0,1,1,1
13598,Autovettura,0.0,0,1,0,0.0,41.9407,12.4738,1.0,1,1,1
13576,Autovettura,1.0,0,1,0,0.0,41.8535,12.4375,1.0,2,0,1
13575,Autovettura,1.0,0,1,0,0.0,41.8535,12.4375,1.0,2,0,1
13535,Motociclo,1.0,0,2,0,0.0,41.8634,12.5487,1.0,1,1,1
13534,Motociclo,1.0,0,2,0,0.0,41.8634,12.5487,1.0,1,1,1
13533,Motociclo,1.0,0,2,0,0.0,41.8634,12.5487,1.0,1,1,1
13532,Motociclo,1.0,0,2,0,0.0,41.8634,12.5487,1.0,1,1,1
13446,Autocarro,0.0,0,3,0,0.0,41.7297,12.2836,1.0,2,1,1
13466,Autovettura,0.0,0,1,0,0.0,41.8962,12.5639,1.0,2,1,1
13467,Autovettura,0.0,0,1,0,0.0,41.8962,12.5639,1.0,2,1,1
13479,Autovettura,0.0,0,2,0,0.0,,,1.0,1,1,1
13480,Autocarro,0.0,0,2,0,0.0,,,1.0,1,1,1
13490,Autovettura,0.0,0,1,0,0.0,41.8768,12.5198,1.0,1,0,1
13444,Autovettura,0.0,0,3,0,0.0,41.7297,12.2836,1.0,2,1,1
13491,Autovettura,0.0,0,1,0,0.0,41.8768,12.5198,1.0,1,1,1
13493,Autovettura,0.0,0,0,0,0.0,41.9139,12.4185,1.0,1,1,1
13508,Autovettura,0.0,0,2,0,0.0,41.9284,12.4454,1.0,1,0,1
13509,Autovettura,0.0,0,2,0,0.0,41.9284,12.4454,1.0,1,0,1
13529,Autovettura,1.0,0,2,0,0.0,41.8634,12.5487,1.0,1,0,1
13530,Autovettura,1.0,0,2,0,0.0,41.8634,12.5487,1.0,1,0,1
13531,Autovettura,1.0,0,2,0,0.0,41.8634,12.5487,1.0,1,0,1
13492,Autocarro,0.0,0,0,0,0.0,41.9139,12.4185,1.0,1,1,1
11389,Autovettura,0.0,0,2,0,0.0,41.7771,12.3382,1.0,2,1,1
17615,Autovettura,0.0,0,2,0,0.0,41.9038,12.5013,1.0,2,1,1
17627,Autovettura,0.0,0,2,0,0.0,41.9084,12.4872,1.0,2,0,1
21709,Autocarro,0.0,0,2,0,0.0,,,1.0,1,1,1
21676,Autovettura,0.0,0,0,0,0.0,41.8736,12.6428,1.0,1,1,1
21675,Autovettura,0.0,0,0,0,0.0,41.8736,12.6428,1.0,1,1,1
21613,Autovettura,0.0,0,2,0,0.0,41.8167,12.4725,1.0,1,1,1
21612,Autovettura,0.0,0,2,0,0.0,41.8167,12.4725,1.0,1,1,1
21611,Autovettura,0.0,0,2,0,0.0,41.8167,12.4725,1.0,1,1,1
21597,Autovettura,0.0,0,1,0,0.0,41.7412,12.3613,1.0,2,1,1
21596,Autovettura,0.0,0,1,0,0.0,41.7412,12.3613,1.0,2,0,1
21595,Autovettura,0.0,0,4,0,0.0,41.8606,12.5661,2.0,2,0,1
21594,Autovettura,0.0,0,4,0,0.0,41.8606,12.5661,2.0,2,0,1
21593,Autovettura,0.0,0,4,0,0.0,41.8606,12.5661,2.0,2,0,1
21592,Autovettura,0.0,0,4,0,0.0,41.8606,12.5661,2.0,2,0,1
21588,Autovettura,0.0,0,2,0,0.0,41.7397,12.2637,1.0,2,1,1
21587,Autovettura,0.0,0,2,0,0.0,41.7397,12.2637,1.0,2,0,1
21710,Autovettura,0.0,0,2,0,0.0,,,1.0,1,1,1
21586,Autovettura,0.0,0,2,0,0.0,41.7397,12.2637,1.0,2,0,1
21584,Autovettura,0.0,0,3,0,0.0,41.8604,12.493,1.0,1,0,1
21583,Autovettura,0.0,0,3,0,0.0,41.8604,12.493,1.0,1,0,1
21579,Autovettura,0.0,0,2,0,0.0,41.9039,12.4994,1.0,1,1,1
21578,Autovettura,0.0,0,2,0,0.0,41.9039,12.4994,1.0,1,1,1
21573,Autovettura,0.0,0,1,0,0.0,41.9097,12.4744,2.0,2,1,1
21572,Autovettura,0.0,0,1,0,0.0,41.9097,12.4744,2.0,2,1,1
21554,Autovettura,0.0,0,2,0,0.0,41.8622,12.4988,2.0,1,0,1
21553,Autovettura,0.0,0,2,0,0.0,41.8622,12.4988,2.0,1,0,1
21552,Autovettura,0.0,0,2,0,0.0,41.8622,12.4988,2.0,1,1,1
21550,Autovettura,0.0,0,1,0,0.0,,,1.0,1,1,1
21549,Motociclo,0.0,0,1,0,0.0,,,1.0,1,1,1
21537,Autovettura,0.0,0,1,0,0.0,41.901,12.4275,1.0,1,1,1
21536,Autovettura,0.0,0,1,0,0.0,41.901,12.4275,1.0,1,1,1
21517,Autovettura,0.0,0,2,0,0.0,41.9125,12.4032,5.0,2,1,1
21585,Autovettura,0.0,0,3,0,0.0,41.8604,12.493,1.0,1,0,1
21735,Autovettura,0.0,0,1,0,0.0,41.9435,12.4751,1.0,2,1,1
21736,Autovettura,0.0,0,1,0,0.0,41.9435,12.4751,1.0,2,1,1
21772,Autovettura,0.0,0,3,0,0.0,41.8893,12.4968,1.0,2,1,1
22108,Autovettura,0.0,0,1,0,0.0,41.8626,12.6857,1.0,1,1,1
22107,Autovettura,0.0,0,1,0,0.0,41.8626,12.6857,1.0,1,0,1
22092,Autovettura,0.0,0,3,0,0.0,41.8626,12.6212,1.0,2,1,1
22091,Autovettura,0.0,0,3,0,0.0,41.8626,12.6212,1.0,2,1,1
22090,Autovettura,0.0,0,3,0,0.0,41.8626,12.6212,1.0,2,1,1
22049,Autovettura,0.0,0,2,0,0.0,41.9007,12.5051,1.0,1,0,1
22048,Autovettura,0.0,0,2,0,0.0,41.9007,12.5051,1.0,1,0,1
22042,Autocarro,0.0,0,1,0,0.0,41.9028,12.4609,1.0,1,1,1
22041,Autovettura,0.0,0,1,0,0.0,41.9028,12.4609,1.0,1,1,1
22011,Autovettura,0.0,0,1,0,0.0,41.9007,12.4567,1.0,1,1,1
22010,Autovettura,0.0,0,1,0,0.0,41.9007,12.4567,1.0,1,1,1
21977,Autovettura,0.0,0,0,0,0.0,41.8992,12.497,1.0,2,1,1
21976,Autovettura,0.0,0,0,0,0.0,41.8992,12.497,1.0,2,1,1
21944,Autovettura,0.0,0,3,0,0.0,41.9258,12.4874,2.0,1,1,1
21943,Autovettura,0.0,0,3,0,0.0,41.9258,12.4874,2.0,1,1,1
21942,Autovettura,0.0,0,3,0,0.0,41.9258,12.4874,2.0,1,1,1
21941,Autovettura,0.0,0,3,0,0.0,41.9258,12.4874,2.0,1,1,1
21773,Autocarro,0.0,0,3,0,0.0,41.8893,12.4968,1.0,2,1,1
21774,Autocarro,0.0,0,3,0,0.0,41.8893,12.4968,1.0,2,1,1
21775,Autovettura,0.0,0,2,0,0.0,41.9323,12.5187,1.0,2,0,1
21776,Motociclo,0.0,0,2,0,0.0,41.9323,12.5187,1.0,2,0,1
21808,Autovettura,0.0,0,1,0,0.0,41.8591,12.4559,1.0,1,0,1
21809,Autovettura,0.0,0,1,0,0.0,41.8591,12.4559,1.0,1,1,1
21516,Autovettura,0.0,0,2,0,0.0,41.9125,12.4032,5.0,2,1,1
21843,Autovettura,0.0,0,0,0,0.0,41.9147,12.5544,2.0,1,1,1
21879,Motociclo,0.0,0,2,0,0.0,41.9095,12.4839,1.0,2,1,1
21880,Autovettura,0.0,0,2,0,0.0,41.9095,12.4839,1.0,2,0,1
21928,Autovettura,0.0,0,2,0,0.0,41.9224,12.4872,2.0,2,1,1
21929,Autovettura,0.0,0,2,0,0.0,41.9224,12.4872,2.0,2,1,1
21930,Autovettura,0.0,0,2,0,0.0,41.9224,12.4872,2.0,2,0,1
21940,Autovettura,0.0,0,3,0,0.0,41.9258,12.4874,2.0,1,1,1
21844,Autovettura,0.0,0,0,0,0.0,41.9147,12.5544,2.0,1,1,1
22116,Autocarro,0.0,0,1,0,0.0,41.8997,12.461,1.0,2,0,1
21506,Motociclo,1.0,0,2,0,0.0,41.885,12.5092,1.0,2,0,1
21504,Autocarro,1.0,0,2,0,0.0,41.885,12.5092,1.0,2,0,1
21044,Autovettura,0.0,0,2,0,0.0,41.9127,12.4493,1.0,2,1,1
21043,Autovettura,0.0,0,2,0,0.0,41.9127,12.4493,1.0,2,1,1
21042,Autovettura,0.0,0,2,0,0.0,41.9127,12.4493,1.0,2,1,1
21022,Autovettura,0.0,0,1,0,0.0,41.9003,12.4361,1.0,2,1,1
21021,Autovettura,0.0,0,1,0,0.0,41.9003,12.4361,1.0,2,0,1
21003,Autovettura,0.0,0,1,0,0.0,41.9419,12.5527,1.0,2,1,1
21002,Autovettura,0.0,0,1,0,0.0,41.9419,12.5527,1.0,2,1,1
20965,Autovettura,0.0,0,1,0,0.0,41.9447,12.55,1.0,2,1,1
20964,Autovettura,0.0,0,1,0,0.0,41.9447,12.55,1.0,2,0,1
20952,Autovettura,0.0,0,1,0,0.0,41.8764,12.5182,1.0,2,1,1
20951,Autovettura,0.0,0,1,0,0.0,41.8764,12.5182,1.0,2,0,1
20950,Autovettura,0.0,0,2,0,0.0,41.946,12.3915,1.0,1,0,1
20949,Autovettura,0.0,0,2,0,0.0,41.946,12.3915,1.0,1,0,1
20874,Autovettura,0.0,0,2,0,0.0,41.8745,12.4661,1.0,2,0,1
21049,Autovettura,0.0,0,2,0,0.0,,,1.0,1,1,1
20873,Autovettura,0.0,0,2,0,0.0,41.8745,12.4661,1.0,2,0,1
20871,Autovettura,0.0,0,1,0,0.0,41.8999,12.3909,1.0,2,0,1
20870,Autovettura,0.0,0,0,0,0.0,41.8855,12.4622,1.0,1,1,1
20869,Autovettura,0.0,0,0,0,0.0,41.8855,12.4622,1.0,1,1,1
20828,Autovettura,0.0,0,1,0,0.0,41.7334,12.27,1.0,2,0,1
20827,Autovettura,0.0,0,1,0,0.0,41.7334,12.27,1.0,2,1,1
20826,Autovettura,0.0,0,1,0,0.0,41.9333,12.4406,1.0,2,1,1
20825,Motociclo,0.0,0,1,0,0.0,41.9333,12.4406,1.0,2,1,1
20785,Autovettura,0.0,0,1,0,0.0,41.9077,12.447,1.0,3,1,1
20734,Autovettura,0.0,0,6,0,0.0,41.8692,12.5386,1.0,1,0,1
20733,Autovettura,0.0,0,6,0,0.0,41.8692,12.5386,1.0,1,0,1
20732,Autovettura,0.0,0,6,0,0.0,41.8692,12.5386,1.0,1,0,1
20731,Autovettura,0.0,0,6,0,0.0,41.8692,12.5386,1.0,1,0,1
20730,Autovettura,0.0,0,6,0,0.0,41.8692,12.5386,1.0,1,1,1
