,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni,Severity
12293,Autovettura,0.0,0,5,0,0.0,41.8887,12.4904,1.0,1,0,1
12245,Autovettura,0.0,0,2,0,0.0,41.8657,12.5679,1.0,2,1,1
12292,Autovettura,0.0,0,5,0,0.0,41.8887,12.4904,1.0,1,0,1
12290,Autovettura,0.0,0,5,0,0.0,41.8887,12.4904,1.0,1,0,1
12289,Motociclo,0.0,0,1,0,0.0,41.9098,12.463,1.0,1,1,1
12288,Autovettura,0.0,0,1,0,0.0,41.9098,12.463,1.0,1,1,1
12273,Autovettura,0.0,0,1,0,0.0,41.8897,12.4248,1.0,1,1,1
12272,Motociclo,0.0,0,1,0,0.0,41.8897,12.4248,1.0,1,1,1
12257,Autovettura,0.0,0,2,0,0.0,41.8577,12.389,1.0,1,0,1
12256,Autocarro,0.0,0,2,0,0.0,41.8577,12.389,1.0,1,0,1
12248,Autovettura,0.0,0,2,0,0.0,41.923,12.4385,1.0,2,1,1
12247,Autovettura,0.0,0,2,0,0.0,41.923,12.4385,1.0,2,1,1
12291,Autovettura,0.0,0,5,0,0.0,41.8887,12.4904,1.0,1,0,1
12155,Autovettura,0.0,0,2,0,0.0,41.9016,12.4294,1.0,3,1,1
12154,Autovettura,0.0,0,2,0,0.0,41.9016,12.4294,1.0,3,1,1
12153,Autovettura,0.0,0,2,0,0.0,41.9387,12.5822,1.0,2,1,1
12077,Autovettura,0.0,0,1,0,0.0,41.8163,12.3477,1.0,1,0,1
12065,Autovettura,0.0,0,3,0,0.0,41.8519,12.4339,1.0,2,0,1
12064,Autovettura,0.0,0,3,0,0.0,41.8519,12.4339,1.0,2,0,1
12063,Autovettura,0.0,0,3,0,0.0,41.8519,12.4339,1.0,2,0,1
12062,Motociclo,1.0,0,2,0,0.0,41.9342,12.5311,1.0,2,1,1
12061,Autovettura,1.0,0,2,0,0.0,41.9342,12.5311,1.0,2,1,1
12060,Autovettura,1.0,0,2,0,0.0,41.9342,12.5311,1.0,2,1,1
12054,Autovettura,0.0,0,3,0,0.0,41.8737,12.5242,1.0,2,0,1
12053,Autovettura,0.0,0,3,0,0.0,41.8737,12.5242,1.0,2,0,1
12078,Autovettura,0.0,0,1,0,0.0,41.8163,12.3477,1.0,1,1,1
12052,Autovettura,0.0,0,3,0,0.0,41.8737,12.5242,1.0,2,0,1
12048,Motociclo,1.0,0,0,0,0.0,41.9093,12.6547,1.0,2,1,1
12047,Autovettura,0.0,0,2,0,0.0,41.889,12.5232,1.0,1,0,1
12046,Autocarro,0.0,0,2,0,0.0,41.889,12.5232,1.0,1,0,1
12035,Autovettura,0.0,0,2,0,0.0,41.847,12.5923,1.0,2,0,1
12034,Autovettura,0.0,0,2,0,0.0,41.847,12.5923,1.0,2,0,1
12024,Autovettura,0.0,0,3,0,0.0,41.8465,12.4821,1.0,1,1,1
12023,Autovettura,0.0,0,3,0,0.0,41.8465,12.4821,1.0,1,0,1
12022,Autovettura,0.0,0,3,0,0.0,41.8465,12.4821,1.0,1,0,1
12021,Autovettura,0.0,0,6,0,0.0,41.8046,12.4185,1.0,2,1,1
12049,Autovettura,1.0,0,0,0,0.0,41.9093,12.6547,1.0,2,1,1
12084,Autovettura,1.0,0,1,0,0.0,42.0132,12.3653,1.0,2,0,1
12085,Motociclo,1.0,0,1,0,0.0,42.0132,12.3653,1.0,2,0,1
12089,Autocarro,1.0,0,1,0,0.0,41.9327,12.5859,1.0,2,0,1
12152,Autovettura,0.0,0,2,0,0.0,41.9387,12.5822,1.0,2,1,1
12151,Autovettura,0.0,0,2,0,0.0,41.9387,12.5822,1.0,2,0,1
12150,Autovettura,0.0,0,2,0,0.0,41.9387,12.5822,1.0,2,0,1
12145,Autovettura,0.0,0,2,0,0.0,41.9518,12.5642,1.0,2,0,1
12144,Autovettura,0.0,0,2,0,0.0,41.9518,12.5642,1.0,2,0,1
12134,Autovettura,0.0,0,5,0,0.0,41.9188,12.4906,1.0,2,0,1
12133,Autovettura,0.0,0,5,0,0.0,41.9188,12.4906,1.0,2,0,1
12132,Autovettura,0.0,0,5,0,0.0,41.9188,12.4906,1.0,2,0,1
12131,Autovettura,0.0,0,5,0,0.0,41.9188,12.4906,1.0,2,0,1
12130,Autovettura,0.0,0,5,0,0.0,41.9188,12.4906,1.0,2,0,1
12126,Autovettura,0.0,0,3,0,0.0,41.9419,12.4718,1.0,2,1,1
12125,Autovettura,0.0,0,3,0,0.0,41.9419,12.4718,1.0,2,0,1
12124,Autovettura,0.0,0,3,0,0.0,41.9419,12.4718,1.0,2,1,1
12122,Autovettura,3.0,0,4,0,0.0,41.9082,12.5343,1.0,1,1,1
12121,Autovettura,3.0,0,4,0,0.0,41.9082,12.5343,1.0,1,1,1
12120,Autovettura,3.0,0,4,0,0.0,41.9082,12.5343,1.0,1,1,1
12119,Autovettura,3.0,0,4,0,0.0,41.9082,12.5343,1.0,1,1,1
12118,Autovettura,3.0,0,4,0,0.0,41.9082,12.5343,1.0,1,1,1
12117,Autovettura,3.0,0,4,0,0.0,41.9082,12.5343,1.0,1,1,1
12116,Autovettura,3.0,0,4,0,0.0,41.9082,12.5343,1.0,1,1,1
12090,Motociclo,1.0,0,1,0,0.0,41.9327,12.5859,1.0,2,0,1
12315,Autovettura,0.0,0,2,0,0.0,41.8761,12.5215,1.0,2,0,1
14349,Autovettura,1.0,0,1,0,0.0,41.9032,12.4767,1.0,2,0,1
13020,Autovettura,0.0,0,4,0,0.0,41.8766,12.4536,1.0,1,1,1
13024,Autovettura,0.0,0,4,0,0.0,41.9071,12.4466,1.0,2,1,1
13918,Autovettura,0.0,0,3,0,0.0,41.9123,12.4725,1.0,2,1,1
13908,Autovettura,0.0,0,5,0,0.0,41.8845,12.5015,1.0,2,1,1
13907,Autovettura,0.0,0,5,0,0.0,41.8845,12.5015,1.0,2,1,1
13906,Autovettura,0.0,0,5,0,0.0,41.8845,12.5015,1.0,2,1,1
13905,Autovettura,0.0,0,5,0,0.0,41.8845,12.5015,1.0,2,1,1
13904,Autovettura,0.0,0,5,0,0.0,41.8845,12.5015,1.0,2,1,1
13895,Autovettura,0.0,0,2,0,0.0,41.8549,12.6516,1.0,2,0,1
13894,Autovettura,0.0,0,2,0,0.0,41.8549,12.6516,1.0,2,0,1
13875,Autovettura,1.0,0,1,0,0.0,41.8577,12.389,1.0,2,0,1
13919,Autovettura,0.0,0,3,0,0.0,41.9123,12.4725,1.0,2,1,1
13874,Motociclo,1.0,0,1,0,0.0,41.8577,12.389,1.0,2,0,1
13871,Autovettura,0.0,0,2,0,0.0,41.879,12.4483,1.0,2,0,1
13867,Autovettura,0.0,0,2,0,0.0,41.8886,12.5223,1.0,2,0,1
13866,Autovettura,0.0,0,2,0,0.0,41.8886,12.5223,1.0,2,0,1
13859,Autovettura,0.0,0,2,0,0.0,41.8573,12.4713,1.0,1,1,1
13858,Autovettura,0.0,0,2,0,0.0,41.8573,12.4713,1.0,1,1,1
13846,Autovettura,0.0,0,2,0,0.0,41.8748,12.4251,1.0,2,0,1
13845,Autovettura,0.0,0,2,0,0.0,41.8748,12.4251,1.0,2,0,1
13811,Autovettura,1.0,0,0,0,0.0,41.9195,12.4458,1.0,2,1,1
13810,Motociclo,1.0,0,0,0,0.0,41.9195,12.4458,1.0,2,1,1
13872,Motociclo,0.0,0,2,0,0.0,41.879,12.4483,1.0,2,0,1
13808,Autovettura,1.0,0,3,0,0.0,41.9367,12.4717,1.0,1,0,1
13920,Autovettura,0.0,0,3,0,0.0,41.9123,12.4725,1.0,2,1,1
13924,Autovettura,0.0,0,3,0,0.0,41.8975,12.4639,1.0,2,1,1
13967,Motociclo,1.0,0,1,0,0.0,41.9307,12.4579,1.0,2,0,1
13966,Autovettura,1.0,0,1,0,0.0,41.9307,12.4579,1.0,2,0,1
13965,Motociclo,0.0,0,2,0,0.0,41.9456,12.5261,1.0,2,0,1
13964,Autovettura,0.0,0,2,0,0.0,41.9456,12.5261,1.0,2,0,1
13956,Autovettura,0.0,0,2,0,0.0,41.7985,12.4305,1.0,2,1,1
13955,Autovettura,0.0,0,2,0,0.0,41.7985,12.4305,1.0,2,1,1
13954,Autovettura,0.0,0,3,0,0.0,41.9079,12.5475,1.0,2,0,1
13953,Autovettura,0.0,0,3,0,0.0,41.9079,12.5475,1.0,2,0,1
13952,Autovettura,0.0,0,3,0,0.0,41.9079,12.5475,1.0,2,0,1
13923,Autovettura,0.0,0,3,0,0.0,41.8975,12.4639,1.0,2,1,1
13935,Autovettura,0.0,0,4,0,0.0,41.8635,12.4646,1.0,3,0,1
13933,Autovettura,0.0,0,4,0,0.0,41.8635,12.4646,1.0,3,0,1
13932,Autovettura,0.0,0,4,0,0.0,41.8635,12.4646,1.0,3,0,1
13931,Autovettura,0.0,0,2,0,0.0,41.8174,12.3445,1.0,2,0,1
13930,Autovettura,0.0,0,2,0,0.0,41.8174,12.3445,1.0,2,0,1
13929,Autocarro,0.0,0,4,0,0.0,41.8723,12.4782,1.0,2,1,1
13928,Autovettura,0.0,0,4,0,0.0,41.8723,12.4782,1.0,2,1,1
13927,Autovettura,0.0,0,4,0,0.0,41.8723,12.4782,1.0,2,1,1
13926,Autovettura,0.0,0,4,0,0.0,41.8723,12.4782,1.0,2,1,1
13925,Autovettura,0.0,0,3,0,0.0,41.8975,12.4639,1.0,2,1,1
13934,Motociclo,0.0,0,4,0,0.0,41.8635,12.4646,1.0,3,0,1
13977,Autovettura,0.0,0,3,0,0.0,41.7603,12.3035,1.0,1,0,1
13807,Autovettura,1.0,0,3,0,0.0,41.9367,12.4717,1.0,1,0,1
13805,Autovettura,1.0,0,3,0,0.0,41.9367,12.4717,1.0,1,0,1
13685,Autovettura,0.0,0,3,0,0.0,41.9577,12.5572,1.0,2,0,1
13675,Motociclo,1.0,0,1,0,0.0,41.8624,12.5672,1.0,2,0,1
13674,Autovettura,1.0,0,1,0,0.0,41.8624,12.5672,1.0,2,0,1
13673,Autovettura,0.0,0,2,0,0.0,41.8999,12.5171,1.0,1,1,1
13672,Autovettura,0.0,0,2,0,0.0,41.8999,12.5171,1.0,1,1,1
13671,Autovettura,0.0,0,5,0,0.0,41.9319,12.5823,1.0,1,1,1
13670,Autovettura,0.0,0,5,0,0.0,41.9319,12.5823,1.0,1,1,1
13669,Autovettura,0.0,0,5,0,0.0,41.9319,12.5823,1.0,1,1,1
13668,Autovettura,0.0,0,5,0,0.0,41.9319,12.5823,1.0,1,1,1
13686,Autovettura,0.0,0,3,0,0.0,41.9577,12.5572,1.0,2,0,1
13667,Autovettura,0.0,0,5,0,0.0,41.9319,12.5823,1.0,1,1,1
13665,Autovettura,0.0,0,4,0,0.0,41.9033,12.695,1.0,2,0,1
13664,Autovettura,0.0,0,4,0,0.0,41.9033,12.695,1.0,2,0,1
13663,Autovettura,0.0,0,4,0,0.0,41.9033,12.695,1.0,2,0,1
13641,Autovettura,0.0,0,3,0,0.0,41.9087,12.5349,1.0,1,0,1
13640,Autovettura,0.0,0,3,0,0.0,41.9087,12.5349,1.0,1,0,1
13639,Autovettura,0.0,0,3,0,0.0,41.9087,12.5349,1.0,1,0,1
13622,Autovettura,1.0,0,1,0,0.0,41.9212,12.6848,1.0,1,1,1
13621,Autovettura,1.0,0,1,0,0.0,41.9212,12.6848,1.0,1,1,1
13620,Autovettura,0.0,0,2,0,0.0,41.9073,12.5498,1.0,2,0,1
13666,Autovettura,0.0,0,4,0,0.0,41.9033,12.695,1.0,2,0,1
13806,Autovettura,1.0,0,3,0,0.0,41.9367,12.4717,1.0,1,0,1
13687,Autovettura,0.0,0,3,0,0.0,41.9577,12.5572,1.0,2,0,1
13694,Motociclo,1.0,0,1,0,0.0,41.9343,12.6343,1.0,1,0,1
13778,Autovettura,0.0,0,2,0,0.0,41.9301,12.454,1.0,1,1,1
13777,Autovettura,0.0,0,2,0,0.0,41.9301,12.454,1.0,1,1,1
13774,Autovettura,1.0,0,3,0,0.0,41.9075,12.4729,1.0,1,1,1
13773,Autovettura,1.0,0,3,0,0.0,41.9075,12.4729,1.0,1,1,1
13772,Motociclo,1.0,0,3,0,0.0,41.9075,12.4729,1.0,1,1,1
13771,Autovettura,1.0,0,0,0,0.0,41.9174,12.5058,1.0,1,0,1
13753,Autovettura,0.0,0,2,0,0.0,41.9179,12.4997,1.0,2,0,1
13752,Autovettura,0.0,0,2,0,0.0,41.9179,12.4997,1.0,2,0,1
13739,Autovettura,1.0,0,0,1,0.0,41.8403,12.4632,1.0,2,0,1
13693,Autovettura,1.0,0,1,0,0.0,41.9343,12.6343,1.0,1,0,1
13738,Autovettura,1.0,0,0,1,0.0,41.8403,12.4632,1.0,2,0,1
13720,Autovettura,1.0,0,0,0,0.0,41.7251,12.3245,1.0,1,0,1
13712,Autovettura,0.0,1,0,1,0.0,41.8805,12.5775,1.0,2,1,1
13711,Autovettura,0.0,1,0,1,0.0,41.8805,12.5775,1.0,2,1,1
13710,Autovettura,0.0,1,0,1,0.0,41.8805,12.5775,1.0,2,1,1
13709,Motociclo,0.0,1,0,1,0.0,41.8805,12.5775,1.0,2,0,1
13708,Autovettura,0.0,1,0,1,0.0,41.8805,12.5775,1.0,2,0,1
13697,Motociclo,1.0,0,2,0,0.0,41.9461,12.5165,1.0,2,1,1
13696,Autovettura,1.0,0,2,0,0.0,41.9461,12.5165,1.0,2,0,1
13695,Autovettura,1.0,0,2,0,0.0,41.9461,12.5165,1.0,2,0,1
13721,Autovettura,1.0,0,0,0,0.0,41.7251,12.3245,1.0,1,1,1
13978,Autovettura,0.0,0,3,0,0.0,41.7603,12.3035,1.0,1,0,1
13979,Autovettura,0.0,0,3,0,0.0,41.7603,12.3035,1.0,1,0,1
13993,Autovettura,2.0,0,0,0,0.0,41.9344,12.531,1.0,3,1,2
14247,Autovettura,0.0,0,3,0,0.0,41.9569,12.4009,1.0,3,1,1
14246,Autovettura,0.0,0,3,0,0.0,41.9569,12.4009,1.0,3,1,1
14245,Motociclo,0.0,0,3,0,0.0,41.9569,12.4009,1.0,3,1,1
14239,Autovettura,0.0,0,2,0,0.0,41.7858,12.4115,1.0,2,1,1
14238,Autovettura,0.0,0,2,0,0.0,41.7858,12.4115,1.0,2,1,1
14237,Motociclo,0.0,0,2,0,0.0,41.9085,12.521,1.0,2,0,1
14236,Autovettura,0.0,0,2,0,0.0,41.9085,12.521,1.0,2,0,1
14225,Autovettura,0.0,0,2,0,0.0,41.9402,12.4813,1.0,2,0,1
14224,Autovettura,0.0,0,2,0,0.0,41.9402,12.4813,1.0,2,0,1
14248,Autovettura,0.0,0,3,0,0.0,41.9566,12.4841,1.0,3,0,1
14210,Motociclo,0.0,0,2,0,0.0,41.9134,12.4011,1.0,1,0,1
14208,Motociclo,1.0,0,2,0,0.0,41.8786,12.5146,1.0,3,0,1
14207,Motociclo,1.0,0,2,0,0.0,41.8786,12.5146,1.0,3,0,1
14206,Autovettura,1.0,0,2,0,0.0,41.8786,12.5146,1.0,3,0,1
14195,Autovettura,0.0,0,4,0,0.0,41.8812,12.5773,1.0,2,1,1
14194,Autovettura,0.0,0,4,0,0.0,41.8812,12.5773,1.0,2,1,1
14193,Autovettura,0.0,0,4,0,0.0,41.8812,12.5773,1.0,2,1,1
14192,Autovettura,0.0,0,4,0,0.0,41.8812,12.5773,1.0,2,1,1
14191,Autovettura,0.0,0,3,0,0.0,41.9093,12.521,1.0,3,1,1
14190,Autovettura,0.0,0,3,0,0.0,41.9093,12.521,1.0,3,1,1
14209,Autovettura,0.0,0,2,0,0.0,41.9134,12.4011,1.0,1,0,1
14189,Autovettura,0.0,0,3,0,0.0,41.9093,12.521,1.0,3,1,1
14249,Autovettura,0.0,0,3,0,0.0,41.9566,12.4841,1.0,3,0,1
14257,Motociclo,1.0,0,1,0,0.0,41.9353,12.5112,1.0,1,1,1
14331,Autovettura,0.0,0,3,0,0.0,41.7884,12.4509,1.0,2,1,1
14330,Autovettura,0.0,0,3,0,0.0,41.7884,12.4509,1.0,2,0,1
14329,Autovettura,0.0,0,3,0,0.0,41.7884,12.4509,1.0,2,0,1
14328,Motociclo,1.0,0,1,0,0.0,41.858,12.5094,1.0,2,1,1
14327,Autovettura,1.0,0,1,0,0.0,41.858,12.5094,1.0,2,1,1
14324,Autovettura,1.0,0,4,0,0.0,41.9105,12.4627,1.0,1,1,1
14323,Autovettura,1.0,0,4,0,0.0,41.9105,12.4627,1.0,1,1,1
14322,Autovettura,1.0,0,4,0,0.0,41.9105,12.4627,1.0,1,1,1
14321,Motociclo,1.0,0,4,0,0.0,41.9105,12.4627,1.0,1,1,1
14250,Autovettura,0.0,0,3,0,0.0,41.9566,12.4841,1.0,3,0,1
14300,Autovettura,0.0,0,3,0,0.0,41.7295,12.2908,1.0,2,0,1
14298,Autocarro,0.0,0,3,0,0.0,41.7295,12.2908,1.0,2,0,1
14290,Motociclo,0.0,0,1,0,0.0,41.9274,12.5244,1.0,2,1,1
14287,Motociclo,0.0,0,3,0,0.0,41.9182,12.5002,1.0,2,0,1
14286,Autovettura,0.0,0,3,0,0.0,41.9182,12.5002,1.0,2,0,1
14285,Autovettura,0.0,0,3,0,0.0,41.9182,12.5002,1.0,2,0,1
14261,Motociclo,1.0,0,2,0,0.0,41.9048,12.4673,1.0,2,1,1
14260,Autovettura,1.0,0,2,0,0.0,41.9048,12.4673,1.0,2,1,1
14259,Autovettura,1.0,0,2,0,0.0,41.9048,12.4673,1.0,2,1,1
14258,Autovettura,1.0,0,1,0,0.0,41.9353,12.5112,1.0,1,0,1
14299,Autocarro,0.0,0,3,0,0.0,41.7295,12.2908,1.0,2,0,1
14184,Autovettura,0.0,0,3,0,0.0,41.9492,12.5981,1.0,2,1,1
14183,Autovettura,0.0,0,3,0,0.0,41.9492,12.5981,1.0,2,1,1
14182,Autovettura,0.0,0,3,0,0.0,41.9492,12.5981,1.0,2,1,1
14074,Autovettura,0.0,0,9,0,0.0,41.8968,12.4853,1.0,2,1,1
14073,Autovettura,0.0,0,9,0,0.0,41.8968,12.4853,1.0,2,1,1
14072,Autovettura,0.0,0,9,0,0.0,41.8968,12.4853,1.0,2,1,1
14071,Autovettura,0.0,0,9,0,0.0,41.8968,12.4853,1.0,2,1,1
14070,Autovettura,0.0,0,9,0,0.0,41.8968,12.4853,1.0,2,1,1
14069,Autovettura,1.0,0,1,0,0.0,41.794,12.4522,1.0,3,1,1
14068,Motociclo,1.0,0,1,0,0.0,41.794,12.4522,1.0,3,0,1
14067,Motociclo,1.0,0,1,0,0.0,41.816,12.4335,1.0,2,1,1
14066,Autocarro,1.0,0,1,0,0.0,41.816,12.4335,1.0,2,1,1
14075,Autovettura,0.0,0,9,0,0.0,41.8968,12.4853,1.0,2,1,1
14042,Autocarro,0.0,0,3,0,0.0,41.9048,12.6054,1.0,2,1,1
14040,Autovettura,0.0,0,3,0,0.0,41.9048,12.6054,1.0,2,1,1
14039,Autovettura,0.0,0,2,0,0.0,41.9347,12.5207,1.0,2,0,1
14038,Motociclo,0.0,0,2,0,0.0,41.9347,12.5207,1.0,2,0,1
14016,Autovettura,0.0,0,3,0,0.0,41.959,12.5737,1.0,2,1,1
14015,Autovettura,0.0,0,3,0,0.0,41.959,12.5737,1.0,2,1,1
14014,Autovettura,0.0,0,3,0,0.0,41.959,12.5737,1.0,2,1,1
13998,Motociclo,0.0,0,2,0,0.0,41.9214,12.4817,1.0,2,0,1
13997,Autovettura,0.0,0,2,0,0.0,41.9214,12.4817,1.0,2,0,1
13994,Autovettura,2.0,0,0,0,0.0,41.9344,12.531,1.0,3,1,2
14041,Autovettura,0.0,0,3,0,0.0,41.9048,12.6054,1.0,2,1,1
14076,Autocarro,0.0,0,2,0,0.0,41.8862,12.5089,1.0,2,1,1
14077,Autovettura,0.0,0,2,0,0.0,41.8862,12.5089,1.0,2,1,1
14081,Autovettura,0.0,0,3,0,0.0,41.8671,12.3601,1.0,2,0,1
14181,Autovettura,0.0,0,1,0,0.0,,,1.0,2,1,1
14180,Autovettura,0.0,0,1,0,0.0,,,1.0,2,1,1
14168,Autovettura,0.0,0,2,0,0.0,41.7362,12.3457,1.0,2,1,1
14167,Autovettura,0.0,0,2,0,0.0,41.7362,12.3457,1.0,2,0,1
14166,Motociclo,1.0,0,2,0,0.0,41.9616,12.4614,1.0,2,0,1
14165,Motociclo,1.0,0,2,0,0.0,41.9616,12.4614,1.0,2,1,1
14164,Autovettura,1.0,0,2,0,0.0,41.9616,12.4614,1.0,2,0,1
14151,Autovettura,0.0,0,2,0,0.0,41.9859,12.5159,1.0,2,0,1
14150,Autovettura,0.0,0,2,0,0.0,41.9859,12.5159,1.0,2,0,1
14143,Motociclo,2.0,0,0,0,0.0,41.9147,12.4126,1.0,1,0,2
14142,Autovettura,2.0,0,0,0,0.0,41.9147,12.4126,1.0,1,0,2
14108,Autovettura,0.0,0,4,0,0.0,41.8876,12.5184,1.0,1,0,1
14107,Autovettura,0.0,0,4,0,0.0,41.8876,12.5184,1.0,1,0,1
14106,Autovettura,0.0,0,4,0,0.0,41.8876,12.5184,1.0,1,0,1
14105,Autovettura,0.0,0,4,0,0.0,41.8876,12.5184,1.0,1,0,1
14099,Autovettura,1.0,0,1,0,0.0,41.8678,12.6404,1.0,2,0,1
14098,Motociclo,1.0,0,1,0,0.0,41.8678,12.6404,1.0,2,0,1
14087,Autovettura,1.0,0,1,0,0.0,41.8469,12.414,1.0,2,0,1
14086,Autovettura,1.0,0,1,0,0.0,41.8469,12.414,1.0,2,1,1
14083,Autovettura,0.0,0,3,0,0.0,41.8671,12.3601,1.0,2,0,1
14082,Autovettura,0.0,0,3,0,0.0,41.8671,12.3601,1.0,2,0,1
13619,Autovettura,0.0,0,2,0,0.0,41.9073,12.5498,1.0,2,0,1
13021,Autovettura,0.0,0,4,0,0.0,41.8766,12.4536,1.0,1,1,1
13604,Autovettura,0.0,0,2,0,0.0,41.9154,12.5311,1.0,2,0,1
13601,Autovettura,1.0,0,1,0,0.0,41.8861,12.4012,1.0,2,0,1
13201,Motociclo,1.0,0,2,0,0.0,41.926,12.4275,1.0,2,0,1
13200,Autovettura,1.0,0,2,0,0.0,41.926,12.4275,1.0,2,0,1
13184,Autovettura,3.0,0,2,0,0.0,41.9267,12.4411,1.0,2,1,3
13183,Autovettura,3.0,0,2,0,0.0,41.9267,12.4411,1.0,2,0,3
13182,Autovettura,3.0,0,2,0,0.0,41.9267,12.4411,1.0,2,0,3
13181,Autovettura,3.0,0,2,0,0.0,41.9267,12.4411,1.0,2,0,3
13180,Autovettura,3.0,0,2,0,0.0,41.9267,12.4411,1.0,2,1,3
13179,Autovettura,3.0,0,2,0,0.0,41.9267,12.4411,1.0,2,0,3
13172,Autovettura,0.0,0,2,0,0.0,41.9257,12.5739,1.0,2,0,1
13202,Motociclo,1.0,0,2,0,0.0,41.926,12.4275,1.0,2,0,1
13171,Autovettura,0.0,0,2,0,0.0,41.9257,12.5739,1.0,2,1,1
13160,Autovettura,0.0,0,2,0,0.0,41.8699,12.4462,1.0,2,0,1
13142,Autovettura,0.0,0,3,0,0.0,41.864,12.6647,1.0,2,1,1
13141,Autovettura,0.0,0,3,0,0.0,41.864,12.6647,1.0,2,0,1
13140,Autovettura,0.0,0,3,0,0.0,41.864,12.6647,1.0,2,0,1
13131,Autovettura,0.0,0,4,0,0.0,41.9624,12.49,1.0,2,1,1
13130,Autovettura,0.0,0,4,0,0.0,41.9624,12.49,1.0,2,1,1
13129,Autovettura,0.0,0,4,0,0.0,41.9624,12.49,1.0,2,1,1
13128,Autocarro,0.0,0,4,0,0.0,41.9624,12.49,1.0,2,1,1
13127,Motociclo,0.0,0,1,0,0.0,41.8797,12.6195,1.0,1,1,1
13161,Autovettura,0.0,0,2,0,0.0,41.8699,12.4462,1.0,2,0,1
13126,Autovettura,0.0,0,1,0,0.0,41.8797,12.6195,1.0,1,0,1
13206,Autovettura,0.0,0,3,0,0.0,41.9116,12.5748,1.0,2,0,1
13208,Autovettura,0.0,0,3,0,0.0,41.9116,12.5748,1.0,2,0,1
13280,Autovettura,1.0,0,3,0,0.0,41.9028,12.536,1.0,2,0,1
13279,Autovettura,1.0,0,3,0,0.0,41.9028,12.536,1.0,2,0,1
13278,Autovettura,1.0,0,3,0,0.0,41.9028,12.536,1.0,2,0,1
13277,Motociclo,1.0,0,3,0,0.0,41.9028,12.536,1.0,2,0,1
13264,Motociclo,2.0,0,1,0,0.0,41.9367,12.4717,1.0,2,0,2
13263,Motociclo,2.0,0,1,0,0.0,41.9367,12.4717,1.0,2,0,2
13262,Motociclo,2.0,0,1,0,0.0,41.9367,12.4717,1.0,2,0,2
13250,Motociclo,1.0,0,1,0,0.0,41.9543,12.5746,1.0,2,1,1
13249,Motociclo,1.0,0,1,0,0.0,41.9543,12.5746,1.0,2,1,1
13207,Autovettura,0.0,0,3,0,0.0,41.9116,12.5748,1.0,2,0,1
13246,Autovettura,0.0,0,2,0,0.0,41.9382,12.5172,1.0,2,1,1
13244,Motociclo,1.0,0,1,0,0.0,41.9069,12.4082,1.0,2,0,1
13243,Autovettura,1.0,0,1,0,0.0,41.9069,12.4082,1.0,2,0,1
13236,Autovettura,0.0,0,2,0,0.0,41.9134,12.4011,1.0,1,1,1
13235,Autovettura,0.0,0,2,0,0.0,41.9134,12.4011,1.0,1,1,1
13226,Autovettura,0.0,0,1,0,0.0,41.9124,12.5716,1.0,2,1,1
13225,Autovettura,0.0,0,1,0,0.0,41.9124,12.5716,1.0,2,0,1
13215,Autovettura,1.0,0,2,0,0.0,41.9216,12.411,1.0,2,0,1
13214,Autovettura,1.0,0,2,0,0.0,41.9216,12.411,1.0,2,0,1
13213,Autovettura,1.0,0,2,0,0.0,41.9216,12.411,1.0,2,0,1
13245,Autovettura,0.0,0,2,0,0.0,41.9382,12.5172,1.0,2,0,1
13286,Autovettura,1.0,0,2,0,0.0,41.9405,12.5003,1.0,3,1,1
13120,Autovettura,0.0,0,2,0,0.0,41.858,12.6846,1.0,2,0,1
13116,Autovettura,0.0,0,2,0,0.0,41.9056,12.6111,1.0,2,0,1
13071,Motociclo,0.0,0,2,0,0.0,41.951,12.4598,1.0,2,0,1
13070,Autovettura,0.0,0,2,0,0.0,41.951,12.4598,1.0,2,0,1
13067,Motociclo,1.0,0,1,0,0.0,41.8521,12.453,1.0,1,1,1
13066,Autovettura,1.0,0,1,0,0.0,41.8521,12.453,1.0,1,0,1
13061,Autovettura,0.0,0,1,0,0.0,41.8706,12.4801,1.0,2,1,1
13060,Autovettura,0.0,0,1,0,0.0,41.8706,12.4801,1.0,2,1,1
13055,Motociclo,0.0,0,4,0,0.0,41.8958,12.4826,1.0,2,1,1
13054,Autovettura,0.0,0,4,0,0.0,41.8958,12.4826,1.0,2,1,1
13053,Autovettura,0.0,0,4,0,0.0,41.8958,12.4826,1.0,2,1,1
13072,Autovettura,0.0,0,3,0,0.0,41.8557,12.4455,1.0,3,0,1
13052,Autovettura,0.0,0,4,0,0.0,41.8958,12.4826,1.0,2,1,1
13050,Autovettura,0.0,0,2,0,0.0,41.9065,12.4147,1.0,2,0,1
13049,Motociclo,0.0,0,2,0,0.0,41.9065,12.4147,1.0,2,1,1
13044,Autovettura,0.0,0,2,0,0.0,41.8824,12.4864,1.0,3,1,1
13043,Motociclo,0.0,0,2,0,0.0,41.8824,12.4864,1.0,3,1,1
13039,Autovettura,0.0,0,2,0,0.0,41.919,12.4902,1.0,2,1,1
13038,Motociclo,0.0,0,2,0,0.0,41.919,12.4902,1.0,2,1,1
13027,Autovettura,0.0,0,4,0,0.0,41.9071,12.4466,1.0,2,1,1
13026,Autovettura,0.0,0,4,0,0.0,41.9071,12.4466,1.0,2,1,1
