,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni,Severity
13519,Motociclo,2.0,0,0,0,0.0,41.8402,12.553,1.0,1,0,2
13321,Autovettura,1.0,0,1,0,0.0,41.896,12.6478,1.0,2,1,1
13198,Autovettura,0.0,0,2,0,0.0,41.9026,12.4848,1.0,3,1,1
13195,Autovettura,1.0,0,1,0,0.0,41.8714,12.456,1.0,2,0,1
13194,Autovettura,1.0,0,1,0,0.0,41.8714,12.456,1.0,2,1,1
13174,Autovettura,1.0,0,1,0,0.0,41.9473,12.3903,1.0,2,0,1
13173,Autovettura,1.0,0,1,0,0.0,41.9473,12.3903,1.0,2,1,1
13139,Autovettura,1.0,0,1,0,0.0,41.8728,12.6299,1.0,2,0,1
13138,Autovettura,1.0,0,1,0,0.0,41.8728,12.6299,1.0,2,1,1
13109,Autovettura,1.0,0,1,0,0.0,41.8893,12.4669,1.0,2,0,1
13199,Motociclo,0.0,0,2,0,0.0,41.9026,12.4848,1.0,3,0,1
13566,Autovettura,0.0,0,2,0,0.0,,,1.0,1,1,1
13567,Autovettura,0.0,0,2,0,0.0,,,1.0,1,1,1
13630,Autovettura,1.0,0,1,0,0.0,41.8683,12.6409,1.0,2,1,1
13893,Autovettura,1.0,0,0,0,0.0,41.9037,12.4812,1.0,2,1,1
13892,Autocarro,1.0,0,0,0,0.0,41.9037,12.4812,1.0,2,1,1
13891,Autovettura,1.0,0,0,0,0.0,41.9037,12.4812,1.0,2,1,1
13837,Autovettura,0.0,0,2,0,0.0,41.8732,12.466,1.0,2,0,1
13836,Autovettura,0.0,0,2,0,0.0,41.8732,12.466,1.0,2,1,1
13831,Autovettura,1.0,0,1,0,0.0,41.9004,12.4279,1.0,2,0,1
13830,Autovettura,1.0,0,1,0,0.0,41.9004,12.4279,1.0,2,1,1
13828,Autovettura,1.0,0,1,0,0.0,41.8973,12.4289,1.0,1,1,1
13827,Autovettura,1.0,0,1,0,0.0,41.8973,12.4289,1.0,1,1,1
13755,Autovettura,0.0,0,2,0,0.0,41.9106,12.4549,1.0,2,1,1
13754,Autovettura,0.0,0,2,0,0.0,41.9106,12.4549,1.0,2,1,1
13746,Autovettura,1.0,0,1,0,0.0,41.9332,12.5291,1.0,2,0,1
13745,Autovettura,1.0,0,1,0,0.0,41.9332,12.5291,1.0,2,1,1
13714,Autovettura,1.0,0,1,0,0.0,41.9198,12.466,1.0,1,1,1
13713,Autovettura,1.0,0,1,0,0.0,41.9198,12.466,1.0,1,1,1
13692,Autovettura,1.0,0,1,0,0.0,41.9216,12.5482,1.0,1,0,1
13691,Autovettura,1.0,0,1,0,0.0,41.9216,12.5482,1.0,1,1,1
13677,Autovettura,1.0,0,0,0,0.0,41.9045,12.4254,1.0,1,1,1
13631,Autovettura,1.0,0,1,0,0.0,41.8683,12.6409,1.0,2,0,1
13903,Autovettura,1.0,0,1,0,0.0,41.865,12.6305,1.0,2,1,1
17662,Autocarro,2.0,0,1,0,0.0,41.9668,12.4444,1.0,2,0,2
17672,Autovettura,1.0,0,1,0,0.0,41.8827,12.4599,1.0,2,1,1
17673,Autovettura,1.0,0,1,0,0.0,41.8827,12.4599,1.0,2,0,1
21490,Autovettura,5.0,0,2,0,0.0,41.8973,12.4846,1.0,1,1,4
21489,Autovettura,5.0,0,2,0,0.0,41.8973,12.4846,1.0,1,1,4
21488,Autovettura,5.0,0,2,0,0.0,41.8973,12.4846,1.0,1,1,4
21487,Autovettura,5.0,0,2,0,0.0,41.8973,12.4846,1.0,1,1,4
21486,Autovettura,5.0,0,2,0,0.0,41.8973,12.4846,1.0,1,1,4
21481,Autovettura,0.0,0,1,0,0.0,41.941,12.5372,1.0,2,1,1
21480,Autovettura,0.0,0,1,0,0.0,41.941,12.5372,1.0,2,1,1
21457,Autovettura,0.0,0,1,0,0.0,41.7761,12.3504,1.0,1,1,1
21491,Autovettura,5.0,0,2,0,0.0,41.8973,12.4846,1.0,1,1,4
21456,Autovettura,0.0,0,1,0,0.0,41.7761,12.3504,1.0,1,1,1
21436,Autovettura,1.0,0,2,0,0.0,41.7326,12.2808,1.0,2,0,1
21435,Autovettura,1.0,0,2,0,0.0,41.7326,12.2808,1.0,2,1,1
21381,Autovettura,1.0,0,1,0,0.0,41.8849,12.4719,1.0,2,1,1
21380,Autovettura,1.0,0,1,0,0.0,41.8849,12.4719,1.0,2,1,1
21366,Autovettura,1.0,0,1,0,0.0,41.7386,12.2687,1.0,2,1,1
21365,Autovettura,1.0,0,1,0,0.0,41.7386,12.2687,1.0,2,1,1
21341,Autovettura,0.0,0,2,0,0.0,,,1.0,1,1,1
21340,Autovettura,0.0,0,2,0,0.0,,,1.0,1,1,1
21437,Autovettura,1.0,0,2,0,0.0,41.7326,12.2808,1.0,2,0,1
21492,Autovettura,5.0,0,2,0,0.0,41.8973,12.4846,1.0,1,1,4
21545,Autovettura,1.0,0,1,0,0.0,41.8951,12.5048,1.0,2,1,1
21546,Autovettura,1.0,0,1,0,0.0,41.8951,12.5048,1.0,2,1,1
22061,Autovettura,0.0,0,2,0,0.0,41.8892,12.4783,1.0,2,1,1
22055,Motociclo,2.0,0,0,0,0.0,41.8842,12.4774,1.0,2,0,2
22054,Autovettura,2.0,0,0,0,0.0,41.8842,12.4774,1.0,2,1,2
21992,Autocarro,1.0,0,1,0,0.0,41.8858,12.5683,1.0,2,0,1
21991,Autovettura,1.0,0,1,0,0.0,41.8858,12.5683,1.0,2,1,1
21962,Autovettura,1.0,0,2,0,0.0,41.7775,12.3963,1.0,2,0,1
21961,Autovettura,1.0,0,2,0,0.0,41.7775,12.3963,1.0,2,0,1
21960,Autovettura,1.0,0,2,0,0.0,41.7775,12.3963,1.0,2,1,1
21827,Autovettura,1.0,0,1,0,0.0,41.8317,12.4196,1.0,1,0,1
21826,Autovettura,1.0,0,1,0,0.0,41.8317,12.4196,1.0,1,1,1
21747,Autovettura,0.0,0,3,0,0.0,,,1.0,1,1,1
21746,Autovettura,0.0,0,3,0,0.0,,,1.0,1,1,1
21745,Autovettura,0.0,0,3,0,0.0,,,1.0,1,1,1
21720,Motociclo,1.0,0,1,0,0.0,41.9016,12.4903,1.0,2,1,1
21719,Autovettura,1.0,0,1,0,0.0,41.9016,12.4903,1.0,2,1,1
21608,Autovettura,1.0,0,1,0,0.0,41.8941,12.5912,1.0,2,0,1
21607,Autovettura,1.0,0,1,0,0.0,41.8941,12.5912,1.0,2,1,1
21575,Autovettura,0.0,0,2,0,0.0,41.8996,12.4812,1.0,3,1,1
21574,Autovettura,0.0,0,2,0,0.0,41.8996,12.4812,1.0,3,1,1
21322,Autovettura,1.0,0,0,0,0.0,41.858,12.5947,2.0,2,1,1
22062,Autovettura,0.0,0,2,0,0.0,41.8892,12.4783,1.0,2,0,1
21321,Autovettura,1.0,0,0,0,0.0,41.858,12.5947,2.0,2,1,1
21311,Autovettura,1.0,0,1,0,0.0,41.9169,12.4393,2.0,2,1,1
21065,Autovettura,1.0,0,1,0,0.0,41.8268,12.4692,1.0,2,1,1
20954,Autovettura,1.0,0,1,0,0.0,41.8862,12.5738,1.0,2,0,1
20953,Autovettura,1.0,0,1,0,0.0,41.8862,12.5738,1.0,2,1,1
20943,Autovettura,1.0,0,1,0,0.0,41.8618,12.4701,1.0,2,0,1
20942,Autovettura,1.0,0,1,0,0.0,41.8618,12.4701,1.0,2,1,1
20940,Autocarro,1.0,0,1,0,0.0,41.9318,12.5854,1.0,2,0,1
20939,Autovettura,1.0,0,1,0,0.0,41.9318,12.5854,1.0,2,1,1
20897,Autovettura,0.0,0,1,1,0.0,41.8275,12.4808,1.0,1,0,1
21066,Autovettura,1.0,0,1,0,0.0,41.8268,12.4692,1.0,2,0,1
20896,Autovettura,0.0,0,1,1,0.0,41.8275,12.4808,1.0,1,1,1
20881,Autovettura,1.0,0,0,1,0.0,41.8974,12.4352,1.0,2,1,1
20879,Motociclo,1.0,0,1,0,0.0,41.9306,12.4187,1.0,2,1,1
20878,Autovettura,1.0,0,1,0,0.0,41.9306,12.4187,1.0,2,1,1
20877,Autovettura,1.0,0,1,0,0.0,41.9306,12.4187,1.0,2,1,1
20862,Motociclo,1.0,0,1,0,0.0,41.8976,12.4313,1.0,2,0,1
20861,Autovettura,1.0,0,1,0,0.0,41.8976,12.4313,1.0,2,1,1
20848,Autovettura,0.0,1,1,0,0.0,41.9096,12.5285,1.0,1,0,1
20736,Autovettura,1.0,0,1,0,0.0,41.8279,12.4474,1.0,1,1,1
20882,Motociclo,1.0,0,0,1,0.0,41.8974,12.4352,1.0,2,0,1
21082,Autovettura,0.0,0,2,0,0.0,41.9131,12.5154,1.0,2,1,1
21083,Motociclo,0.0,0,2,0,0.0,41.9131,12.5154,1.0,2,0,1
21089,Autovettura,0.0,0,1,1,0.0,41.9271,12.4264,1.0,3,1,1
21271,Autovettura,1.0,0,1,0,0.0,41.8947,12.5099,1.0,2,1,1
21270,Autovettura,1.0,0,1,0,0.0,41.8947,12.5099,1.0,2,1,1
21260,Autovettura,1.0,0,1,0,0.0,41.8744,12.4467,1.0,2,0,1
21259,Autovettura,1.0,0,1,0,0.0,41.8744,12.4467,1.0,2,1,1
21256,Autovettura,0.0,0,2,0,0.0,41.9411,12.4236,1.0,2,1,1
21255,Autovettura,0.0,0,2,0,0.0,41.9411,12.4236,1.0,2,1,1
21252,Autovettura,0.0,0,2,0,0.0,41.946,12.5495,1.0,2,1,1
21251,Autovettura,0.0,0,2,0,0.0,41.946,12.5495,1.0,2,1,1
21146,Autovettura,1.0,0,3,0,0.0,41.8935,12.4813,2.0,2,1,1
21145,Autovettura,1.0,0,3,0,0.0,41.8935,12.4813,2.0,2,1,1
21144,Autovettura,1.0,0,3,0,0.0,41.8935,12.4813,2.0,2,1,1
21143,Autovettura,1.0,0,3,0,0.0,41.8935,12.4813,2.0,2,1,1
21137,Autovettura,1.0,0,1,0,0.0,41.8603,12.612,1.0,1,0,1
21136,Autovettura,1.0,0,1,0,0.0,41.8603,12.612,1.0,1,1,1
21105,Autocarro,1.0,0,1,0,0.0,,,1.0,2,1,1
21104,Autovettura,1.0,0,1,0,0.0,,,1.0,2,1,1
21103,Motociclo,1.0,0,1,0,0.0,41.824,12.4795,1.0,2,1,1
21102,Autovettura,1.0,0,1,0,0.0,41.824,12.4795,1.0,2,1,1
21090,Motociclo,0.0,0,1,1,0.0,41.9271,12.4264,1.0,3,1,1
21312,Autovettura,1.0,0,1,0,0.0,41.9169,12.4393,2.0,2,1,1
20735,Autovettura,1.0,0,1,0,0.0,41.8279,12.4474,1.0,1,1,1
22068,Autovettura,1.0,0,2,0,0.0,41.9557,12.4842,1.0,2,1,1
22070,Autovettura,1.0,0,2,0,0.0,41.9557,12.4842,1.0,2,0,1
22884,Autovettura,6.0,0,1,0,0.0,41.8948,12.4772,1.0,2,1,4
22883,Autovettura,6.0,0,1,0,0.0,41.8948,12.4772,1.0,2,1,4
22882,Autovettura,6.0,0,1,0,0.0,41.8948,12.4772,1.0,2,1,4
22881,Autovettura,6.0,0,1,0,0.0,41.8948,12.4772,1.0,2,1,4
22880,Autovettura,6.0,0,1,0,0.0,41.8948,12.4772,1.0,2,1,4
22879,Autovettura,6.0,0,1,0,0.0,41.8948,12.4772,1.0,2,1,4
22878,Autovettura,6.0,0,1,0,0.0,41.8948,12.4772,1.0,2,1,4
22854,Autovettura,1.0,0,1,0,0.0,41.8797,12.4785,1.0,2,1,1
22965,Autovettura,2.0,0,1,0,0.0,41.9025,12.4848,1.0,2,1,2
22853,Autovettura,1.0,0,1,0,0.0,41.8797,12.4785,1.0,2,1,1
22843,Autovettura,1.0,0,1,0,0.0,41.877,12.4242,1.0,2,1,1
22840,Autovettura,0.0,0,2,0,0.0,41.8708,12.4553,1.0,2,0,1
22839,Autovettura,0.0,0,2,0,0.0,41.8708,12.4553,1.0,2,1,1
22777,Autocarro,1.0,0,1,0,0.0,41.9028,12.4753,1.0,2,1,1
22776,Autovettura,1.0,0,1,0,0.0,41.9028,12.4753,1.0,2,1,1
22727,Autovettura,1.0,0,1,0,0.0,41.8626,12.6212,1.0,2,0,1
22726,Autovettura,1.0,0,1,0,0.0,41.8626,12.6212,1.0,2,1,1
22710,Motociclo,1.0,0,0,0,0.0,41.9072,12.395,1.0,2,1,1
22844,Autovettura,1.0,0,1,0,0.0,41.877,12.4242,1.0,2,0,1
22966,Autovettura,2.0,0,1,0,0.0,41.9025,12.4848,1.0,2,1,2
22967,Motociclo,2.0,0,1,0,0.0,41.9025,12.4848,1.0,2,1,2
22968,Autovettura,0.0,0,4,1,0.0,41.9873,12.5115,1.0,1,1,1
23295,Autovettura,1.0,0,2,0,0.0,41.9131,12.5045,1.0,1,0,1
23294,Autovettura,1.0,0,2,0,0.0,41.9131,12.5045,1.0,1,0,1
23293,Autovettura,1.0,0,2,0,0.0,41.9131,12.5045,1.0,1,1,1
23275,Autovettura,1.0,0,1,0,0.0,41.9076,12.4636,1.0,3,1,1
23274,Autovettura,1.0,0,1,0,0.0,41.9076,12.4636,1.0,3,1,1
23231,Autovettura,1.0,0,1,0,0.0,41.8792,12.5129,1.0,2,1,1
23230,Autovettura,1.0,0,1,0,0.0,41.8792,12.5129,1.0,2,1,1
23219,Autovettura,1.0,0,1,0,0.0,41.9336,12.6443,1.0,1,0,1
23218,Autovettura,1.0,0,1,0,0.0,41.9336,12.6443,1.0,1,1,1
23175,Autovettura,1.0,0,1,0,0.0,41.8906,12.5386,1.0,2,0,1
23174,Autovettura,1.0,0,1,0,0.0,41.8906,12.5386,1.0,2,1,1
23073,Autovettura,1.0,0,1,0,0.0,41.8761,12.5443,1.0,1,1,1
23072,Autovettura,1.0,0,1,0,0.0,41.8761,12.5443,1.0,1,1,1
23036,Motociclo,1.0,0,1,0,0.0,41.9638,12.4464,1.0,2,1,1
23035,Autovettura,1.0,0,1,0,0.0,41.9638,12.4464,1.0,2,1,1
22972,Autovettura,0.0,0,4,1,0.0,41.9873,12.5115,1.0,1,0,1
22971,Autovettura,0.0,0,4,1,0.0,41.9873,12.5115,1.0,1,0,1
22970,Autovettura,0.0,0,4,1,0.0,41.9873,12.5115,1.0,1,1,1
22969,Autovettura,0.0,0,4,1,0.0,41.9873,12.5115,1.0,1,0,1
22709,Autovettura,1.0,0,0,0,0.0,41.9072,12.395,1.0,2,1,1
22069,Autovettura,1.0,0,2,0,0.0,41.9557,12.4842,1.0,2,0,1
22700,Motociclo,2.0,0,0,0,0.0,41.9156,12.5615,1.0,2,0,2
22661,Autovettura,0.0,0,3,0,0.0,41.913,12.5429,1.0,2,0,1
22401,Autovettura,1.0,0,0,0,0.0,,,1.0,1,1,1
22400,Autovettura,1.0,0,0,0,0.0,,,1.0,1,1,1
22393,Autovettura,1.0,0,1,0,0.0,41.8677,12.495,1.0,2,0,1
22392,Autovettura,1.0,0,1,0,0.0,41.8677,12.495,1.0,2,1,1
22391,Motociclo,1.0,0,1,0,0.0,41.9239,12.4652,1.0,2,1,1
22390,Autovettura,1.0,0,1,0,0.0,41.9239,12.4652,1.0,2,1,1
22388,Motociclo,2.0,0,0,0,0.0,41.868,12.4887,1.0,2,0,2
22387,Autovettura,2.0,0,0,0,0.0,41.868,12.4887,1.0,2,1,2
22422,Autovettura,1.0,0,1,0,0.0,41.907,12.5483,1.0,2,1,1
22334,Motociclo,1.0,0,1,0,0.0,41.8948,12.5597,1.0,2,0,1
22304,Autovettura,1.0,0,1,0,0.0,41.9406,12.5293,1.0,2,1,1
22303,Autovettura,1.0,0,1,0,0.0,41.9406,12.5293,1.0,2,1,1
22300,Autovettura,0.0,0,1,1,0.0,,,1.0,1,0,1
22299,Autovettura,0.0,0,1,1,0.0,,,1.0,1,1,1
22260,Autovettura,1.0,0,1,0,0.0,41.8903,12.5029,1.0,3,1,1
22259,Autovettura,1.0,0,1,0,0.0,41.8903,12.5029,1.0,3,1,1
22156,Autocarro,1.0,0,1,0,0.0,41.9299,12.6276,1.0,2,0,1
22155,Autovettura,1.0,0,1,0,0.0,41.9299,12.6276,1.0,2,1,1
22333,Autovettura,1.0,0,1,0,0.0,41.8948,12.5597,1.0,2,1,1
22423,Autocarro,1.0,0,1,0,0.0,41.907,12.5483,1.0,2,0,1
22439,Autovettura,1.0,0,1,0,0.0,41.9062,12.4218,1.0,2,1,1
22440,Autovettura,1.0,0,1,0,0.0,41.9062,12.4218,1.0,2,0,1
22660,Autovettura,0.0,0,3,0,0.0,41.913,12.5429,1.0,2,0,1
22659,Autovettura,0.0,0,3,0,0.0,41.913,12.5429,1.0,2,1,1
22631,Autovettura,1.0,0,1,0,0.0,41.886,12.568,1.0,2,0,1
22630,Autovettura,1.0,0,1,0,0.0,41.886,12.568,1.0,2,1,1
22625,Autovettura,1.0,0,1,0,0.0,41.8287,12.4936,1.0,3,1,1
22624,Autovettura,1.0,0,1,0,0.0,41.8287,12.4936,1.0,3,1,1
22621,Autovettura,2.0,0,2,0,0.0,41.8671,12.4862,1.0,2,0,1
22620,Autovettura,2.0,0,2,0,0.0,41.8671,12.4862,1.0,2,0,1
22619,Autovettura,2.0,0,2,0,0.0,41.8671,12.4862,1.0,2,1,1
22618,Autovettura,2.0,0,2,0,0.0,41.8671,12.4862,1.0,2,1,1
22578,Autovettura,1.0,0,1,0,0.0,41.8734,12.3634,1.0,2,0,1
22577,Autovettura,1.0,0,1,0,0.0,41.8734,12.3634,1.0,2,1,1
22576,Autovettura,0.0,0,1,1,0.0,41.8851,12.4706,1.0,2,0,1
22575,Autovettura,0.0,0,1,1,0.0,41.8851,12.4706,1.0,2,1,1
22546,Autovettura,0.0,0,2,0,0.0,41.9114,12.5002,1.0,2,0,1
22545,Autovettura,0.0,0,2,0,0.0,41.9114,12.5002,1.0,2,1,1
22454,Autovettura,2.0,0,1,0,0.0,41.7364,12.2638,1.0,2,0,2
22453,Autovettura,2.0,0,1,0,0.0,41.7364,12.2638,1.0,2,1,2
22452,Autovettura,2.0,0,1,0,0.0,41.7364,12.2638,1.0,2,1,2
22699,Autovettura,2.0,0,0,0,0.0,41.9156,12.5615,1.0,2,1,2
20676,Autovettura,1.0,0,1,0,0.0,41.9486,12.3751,1.0,1,1,1
20675,Autovettura,1.0,0,1,0,0.0,41.9486,12.3751,1.0,1,1,1
20615,Autovettura,0.0,0,3,0,0.0,41.8526,12.5699,1.0,2,0,1
18843,Autovettura,2.0,0,0,0,0.0,41.9173,12.4428,1.0,1,1,2
18816,Autocarro,1.0,0,1,0,0.0,41.8525,12.6077,1.0,2,0,1
18815,Autovettura,1.0,0,1,0,0.0,41.8525,12.6077,1.0,2,1,1
18779,Autovettura,1.0,0,2,0,0.0,41.7744,12.3459,1.0,2,0,1
18778,Autovettura,1.0,0,2,0,0.0,41.7744,12.3459,1.0,2,0,1
18777,Autovettura,1.0,0,2,0,0.0,41.7744,12.3459,1.0,2,1,1
18719,Autovettura,1.0,0,6,0,0.0,41.9262,12.4059,1.0,1,0,1
18718,Autovettura,1.0,0,6,0,0.0,41.9262,12.4059,1.0,1,0,1
18844,Autovettura,2.0,0,0,0,0.0,41.9173,12.4428,1.0,1,1,2
18717,Autovettura,1.0,0,6,0,0.0,41.9262,12.4059,1.0,1,0,1
18715,Autovettura,1.0,0,6,0,0.0,41.9262,12.4059,1.0,1,0,1
18714,Autovettura,1.0,0,6,0,0.0,41.9262,12.4059,1.0,1,1,1
18583,Autovettura,1.0,0,1,0,0.0,41.9707,12.5177,1.0,2,1,1
18582,Autovettura,1.0,0,1,0,0.0,41.9707,12.5177,1.0,2,1,1
18532,Motociclo,2.0,0,1,0,0.0,41.8823,12.475,1.0,2,0,2
18531,Motociclo,2.0,0,1,0,0.0,41.8823,12.475,1.0,2,0,2
18530,Autovettura,2.0,0,1,0,0.0,41.8823,12.475,1.0,2,1,2
18521,Autovettura,1.0,0,1,0,0.0,41.903,12.4867,1.0,2,0,1
18716,Autovettura,1.0,0,6,0,0.0,41.9262,12.4059,1.0,1,0,1
18886,Autovettura,1.0,0,2,0,0.0,41.8682,12.5329,1.0,1,1,1
18887,Autovettura,1.0,0,2,0,0.0,41.8682,12.5329,1.0,1,0,1
18888,Autovettura,1.0,0,2,0,0.0,41.8682,12.5329,1.0,1,0,1
19113,Motociclo,1.0,0,1,0,0.0,41.8796,12.4958,1.0,2,0,1
19112,Autovettura,1.0,0,1,0,0.0,41.8796,12.4958,1.0,2,1,1
19067,Motociclo,2.0,0,0,0,0.0,41.9174,12.4088,1.0,3,0,2
19066,Autovettura,2.0,0,0,0,0.0,41.9174,12.4088,1.0,3,1,2
19033,Autovettura,1.0,0,1,0,0.0,41.8911,12.5745,1.0,2,0,1
19032,Autovettura,1.0,0,1,0,0.0,41.8911,12.5745,1.0,2,1,1
19028,Autovettura,2.0,0,1,0,0.0,41.8645,12.5543,1.0,2,0,2
19027,Autovettura,2.0,0,1,0,0.0,41.8645,12.5543,1.0,2,1,2
19026,Autovettura,2.0,0,1,0,0.0,41.8645,12.5543,1.0,2,1,2
19001,Autovettura,1.0,0,1,0,0.0,41.7399,12.2659,1.0,2,0,1
19000,Autovettura,1.0,0,1,0,0.0,41.7399,12.2659,1.0,2,1,1
18985,Autovettura,1.0,0,1,0,0.0,41.7379,12.2862,1.0,2,1,1
18984,Autovettura,1.0,0,1,0,0.0,41.7379,12.2862,1.0,2,1,1
18983,Autovettura,1.0,0,3,0,0.0,41.9151,12.4959,1.0,2,1,1
18982,Autovettura,1.0,0,3,0,0.0,41.9151,12.4959,1.0,2,1,1
18981,Autovettura,1.0,0,3,0,0.0,41.9151,12.4959,1.0,2,1,1
18980,Autovettura,1.0,0,3,0,0.0,41.9151,12.4959,1.0,2,1,1
18900,Motociclo,0.0,0,2,0,0.0,,,1.0,2,1,1
18899,Autovettura,0.0,0,2,0,0.0,,,1.0,2,1,1
18520,Autovettura,1.0,0,1,0,0.0,41.903,12.4867,1.0,2,1,1
19119,Autovettura,1.0,0,0,0,0.0,41.8338,12.5587,1.0,2,1,1
18500,Autovettura,1.0,0,1,0,0.0,41.895,12.5014,1.0,1,0,1
18398,Autovettura,0.0,0,2,0,0.0,41.8564,12.5394,1.0,1,0,1
17942,Autovettura,0.0,0,3,0,0.0,41.8559,12.4464,1.0,1,1,1
17929,Autovettura,1.0,0,1,0,0.0,41.8533,12.5061,1.0,2,1,1
17928,Autovettura,1.0,0,1,0,0.0,41.8533,12.5061,1.0,2,1,1
17927,Autovettura,1.0,0,1,0,0.0,,,1.0,2,1,1
17926,Autovettura,1.0,0,1,0,0.0,,,1.0,2,1,1
17903,Autovettura,1.0,0,2,0,0.0,41.8825,12.5137,1.0,3,0,1
17902,Autovettura,1.0,0,2,0,0.0,41.8825,12.5137,1.0,3,0,1
17901,Autovettura,1.0,0,2,0,0.0,41.8825,12.5137,1.0,3,1,1
17943,Autovettura,0.0,0,3,0,0.0,41.8559,12.4464,1.0,1,0,1
17897,Autovettura,2.0,0,0,0,0.0,41.8494,12.4567,1.0,2,1,2
17895,Autovettura,2.0,0,0,0,0.0,41.8494,12.4567,1.0,2,0,2
17894,Autovettura,2.0,0,0,0,0.0,41.8494,12.4567,1.0,2,1,2
17862,Autovettura,1.0,0,1,0,0.0,41.8796,12.5365,1.0,1,1,1
17861,Autovettura,1.0,0,1,0,0.0,41.8796,12.5365,1.0,1,1,1
17798,Autovettura,1.0,0,1,0,0.0,41.8817,12.5385,2.0,2,0,1
17797,Autovettura,1.0,0,1,0,0.0,41.8817,12.5385,2.0,2,1,1
17716,Autovettura,1.0,0,1,0,0.0,41.7875,12.4456,2.0,2,0,1
17715,Autovettura,1.0,0,1,0,0.0,41.7875,12.4456,2.0,2,1,1
17896,Autovettura,2.0,0,0,0,0.0,41.8494,12.4567,1.0,2,1,2
17944,Autovettura,0.0,0,3,0,0.0,41.8559,12.4464,1.0,1,0,1
17992,Autovettura,0.0,0,2,0,0.0,41.9594,12.5245,1.0,2,1,1
17993,Autovettura,0.0,0,2,0,0.0,41.9594,12.5245,1.0,2,1,1
18397,Autovettura,0.0,0,2,0,0.0,41.8564,12.5394,1.0,1,1,1
18288,Autovettura,1.0,0,2,0,0.0,41.7462,12.3571,1.0,2,0,1
18287,Autovettura,1.0,0,2,0,0.0,41.7462,12.3571,1.0,2,1,1
18286,Autovettura,1.0,0,2,0,0.0,41.7462,12.3571,1.0,2,1,1
18278,Motociclo,1.0,0,2,0,0.0,41.9071,12.5177,1.0,2,0,1
18277,Motociclo,1.0,0,2,0,0.0,41.9071,12.5177,1.0,2,0,1
18276,Autovettura,1.0,0,2,0,0.0,41.9071,12.5177,1.0,2,1,1
18236,Autovettura,1.0,0,0,0,0.0,41.7372,12.2834,1.0,2,1,1
18235,Autovettura,1.0,0,0,0,0.0,41.7372,12.2834,1.0,2,1,1
18208,Autovettura,1.0,0,1,0,0.0,41.8593,12.4899,1.0,2,0,1
18207,Autovettura,1.0,0,1,0,0.0,41.8593,12.4899,1.0,2,1,1
18196,Motociclo,2.0,0,0,0,0.0,41.77,12.3745,1.0,2,0,2
18195,Autovettura,2.0,0,0,0,0.0,41.77,12.3745,1.0,2,1,2
18123,Autovettura,1.0,0,1,0,0.0,41.9665,12.5346,1.0,2,0,1
18122,Autovettura,1.0,0,1,0,0.0,41.9665,12.5346,1.0,2,1,1
18121,Autovettura,0.0,0,2,0,0.0,41.8671,12.5409,1.0,1,1,1
18120,Autovettura,0.0,0,2,0,0.0,41.8671,12.5409,1.0,1,1,1
18056,Autocarro,1.0,0,1,0,0.0,41.9337,12.513,1.0,2,1,1
18055,Autovettura,1.0,0,1,0,0.0,41.9337,12.513,1.0,2,1,1
18499,Autovettura,1.0,0,1,0,0.0,41.895,12.5014,1.0,1,1,1
19120,Autovettura,1.0,0,0,0,0.0,41.8338,12.5587,1.0,2,1,1
19137,Autovettura,1.0,0,1,0,0.0,41.8781,12.5419,1.0,1,1,1
19138,Autovettura,1.0,0,1,0,0.0,41.8781,12.5419,1.0,1,0,1
20122,Autovettura,2.0,0,1,0,0.0,41.8598,12.5571,1.0,2,0,2
20121,Autovettura,2.0,0,1,0,0.0,41.8598,12.5571,1.0,2,1,2
20120,Autovettura,2.0,0,1,0,0.0,41.8598,12.5571,1.0,2,1,2
20106,Autovettura,1.0,0,1,0,0.0,41.9828,12.4137,1.0,2,1,1
20105,Autovettura,1.0,0,1,0,0.0,41.9828,12.4137,1.0,2,1,1
20059,Autovettura,1.0,0,1,0,0.0,41.8483,12.6003,1.0,2,0,1
20058,Autovettura,1.0,0,1,0,0.0,41.8483,12.6003,1.0,2,1,1
20050,Autovettura,3.0,0,1,0,0.0,41.8976,12.5024,1.0,3,1,3
20144,Autovettura,1.0,0,1,0,0.0,41.9441,12.4252,1.0,1,1,1
20049,Autovettura,3.0,0,1,0,0.0,41.8976,12.5024,1.0,3,1,3
20047,Autovettura,3.0,0,1,0,0.0,41.8976,12.5024,1.0,3,1,3
19950,Autovettura,1.0,0,0,0,0.0,41.8993,12.4812,1.0,1,1,1
19949,Autovettura,1.0,0,0,0,0.0,41.8993,12.4812,1.0,1,1,1
19940,Autovettura,2.0,0,1,0,0.0,41.8661,12.5974,1.0,2,0,2
19939,Autovettura,2.0,0,1,0,0.0,41.8661,12.5974,1.0,2,1,2
19938,Autovettura,2.0,0,1,0,0.0,41.8661,12.5974,1.0,2,1,2
19932,Autovettura,1.0,0,1,0,0.0,41.7851,12.3509,1.0,2,0,1
19931,Autovettura,1.0,0,1,0,0.0,41.7851,12.3509,1.0,2,1,1
20048,Autovettura,3.0,0,1,0,0.0,41.8976,12.5024,1.0,3,1,3
20145,Autovettura,1.0,0,1,0,0.0,41.9441,12.4252,1.0,1,0,1
