,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,DataOraIncidente,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
22228,Autovettura,0,0,1,0,0.0,41.7655,12.3262,2019-12-08 22:40:00,1,1,0
22227,Autovettura,0,0,4,0,0.0,41.834,12.467,2019-12-08 11:40:00,1,2,1
22226,Autovettura,0,0,4,0,0.0,41.834,12.467,2019-12-08 11:40:00,1,2,1
22225,Autovettura,0,0,4,0,0.0,41.834,12.467,2019-12-08 11:40:00,1,2,1
22224,Autovettura,0,0,4,0,0.0,41.834,12.467,2019-12-08 11:40:00,1,2,1
22223,Autovettura,1,0,1,0,0.0,41.9153,12.5556,2019-12-06 08:40:00,1,2,1
22222,Autovettura,1,0,1,0,0.0,41.9153,12.5556,2019-12-06 08:40:00,1,2,1
22221,Motociclo,1,0,1,0,0.0,41.9153,12.5556,2019-12-06 08:40:00,1,2,0
22220,Autovettura,1,0,1,0,0.0,41.9153,12.5556,2019-12-06 08:40:00,1,2,0
22219,Autovettura,0,0,0,0,0.0,41.7414,12.2882,2019-12-07 09:10:00,3,2,1
22218,Autovettura,0,0,0,0,0.0,41.7414,12.2882,2019-12-07 09:10:00,3,2,1
22217,Autovettura,1,0,1,0,0.0,41.8253,12.5273,2019-12-07 12:00:00,3,2,1
22240,Autovettura,0,0,3,0,0.0,41.9233,12.5462,2019-12-06 20:30:00,1,1,0
22216,Motociclo,1,0,1,0,0.0,41.8253,12.5273,2019-12-07 12:00:00,3,2,1
22241,Autovettura,0,0,1,0,0.0,41.8469,12.414,2019-12-08 14:25:00,1,2,1
22243,Autovettura,0,0,8,0,0.0,41.9314,12.656,2019-12-07 10:05:00,2,2,0
22266,Autovettura,1,0,2,0,0.0,41.9026,12.536,2019-12-07 11:30:00,1,2,1
22265,Autovettura,2,0,2,0,0.0,41.8628,12.6199,2019-12-08 18:00:00,1,2,0
22264,Autovettura,2,0,2,0,0.0,41.8628,12.6199,2019-12-08 18:00:00,1,2,0
22263,Autovettura,2,0,2,0,0.0,41.8628,12.6199,2019-12-08 18:00:00,1,2,0
22262,Autovettura,2,0,2,0,0.0,41.8628,12.6199,2019-12-08 18:00:00,1,2,0
22261,Autovettura,0,0,5,0,0.0,41.9362,12.4256,2019-12-07 14:30:00,1,2,0
22260,Autovettura,0,0,5,0,0.0,41.9362,12.4256,2019-12-07 14:30:00,1,2,0
22259,Autovettura,0,0,5,0,0.0,41.9362,12.4256,2019-12-07 14:30:00,1,2,0
22258,Autovettura,0,0,5,0,0.0,41.9362,12.4256,2019-12-07 14:30:00,1,2,0
22257,Autovettura,0,0,5,0,0.0,41.9362,12.4256,2019-12-07 14:30:00,1,2,0
22256,Autovettura,2,0,2,0,0.0,41.8468,12.6843,2019-12-07 19:00:00,1,1,1
22255,Autovettura,2,0,2,0,0.0,41.8468,12.6843,2019-12-07 19:00:00,1,1,1
22254,Autovettura,2,0,2,0,0.0,41.8468,12.6843,2019-12-07 19:00:00,1,1,1
22253,Autovettura,2,0,2,0,0.0,41.8468,12.6843,2019-12-07 19:00:00,1,1,1
22252,Autovettura,1,0,0,0,0.0,41.824,12.3023,2019-12-07 16:30:00,1,1,1
22251,Autovettura,0,0,2,0,0.0,41.8233,12.4636,2019-12-08 05:30:00,1,1,0
22250,Autovettura,0,0,2,0,0.0,41.8233,12.4636,2019-12-08 05:30:00,1,1,0
22249,Autovettura,0,0,8,0,0.0,41.9314,12.656,2019-12-07 10:05:00,2,2,0
22248,Autovettura,0,0,8,0,0.0,41.9314,12.656,2019-12-07 10:05:00,2,2,0
22247,Autovettura,0,0,8,0,0.0,41.9314,12.656,2019-12-07 10:05:00,2,2,0
22246,Autovettura,0,0,8,0,0.0,41.9314,12.656,2019-12-07 10:05:00,2,2,0
22245,Autovettura,0,0,8,0,0.0,41.9314,12.656,2019-12-07 10:05:00,2,2,0
22244,Autovettura,0,0,8,0,0.0,41.9314,12.656,2019-12-07 10:05:00,2,2,0
22242,Autocarro,0,0,8,0,0.0,41.9314,12.656,2019-12-07 10:05:00,2,2,0
22215,Autovettura,1,0,3,0,0.0,41.8958,12.559,2019-12-08 15:45:00,1,2,1
22214,Autovettura,1,0,3,0,0.0,41.8958,12.559,2019-12-08 15:45:00,1,2,1
22213,Autovettura,1,0,3,0,0.0,41.8958,12.559,2019-12-08 15:45:00,1,2,1
22183,Autovettura,0,0,4,0,0.0,41.9149,12.3847,2019-12-08 18:30:00,1,2,0
22182,Autovettura,0,0,4,0,0.0,41.9149,12.3847,2019-12-08 18:30:00,1,2,0
22181,Autovettura,0,0,4,0,0.0,41.9149,12.3847,2019-12-08 18:30:00,1,2,0
22180,Autovettura,0,0,4,0,0.0,41.9149,12.3847,2019-12-08 18:30:00,1,2,0
22179,Motociclo,0,0,2,0,0.0,41.9773,12.5138,2019-12-07 19:00:00,1,1,0
22178,Autovettura,0,0,2,0,0.0,41.9773,12.5138,2019-12-07 19:00:00,1,1,0
22177,Motociclo,0,0,3,0,0.0,41.7941,12.4522,2019-12-06 13:45:00,1,3,1
22176,Autovettura,0,0,3,0,0.0,41.7941,12.4522,2019-12-06 13:45:00,1,3,1
22175,Autovettura,0,0,3,0,0.0,41.7941,12.4522,2019-12-06 13:45:00,1,3,1
22174,Autovettura,0,0,2,0,0.0,41.8938,12.6086,2019-12-08 05:00:00,1,1,1
22173,Autovettura,0,0,2,0,0.0,41.8938,12.6086,2019-12-08 05:00:00,1,1,0
22172,Autovettura,0,0,2,0,0.0,41.8938,12.6086,2019-12-08 05:00:00,1,1,0
22171,Autovettura,0,0,3,0,0.0,41.7742,12.3789,2019-12-08 11:40:00,1,2,0
22170,Autovettura,0,0,3,0,0.0,41.7742,12.3789,2019-12-08 11:40:00,1,2,0
22169,Autovettura,0,0,3,0,0.0,41.7742,12.3789,2019-12-08 11:40:00,1,2,0
22168,Autovettura,1,0,0,0,0.0,42.002,12.4866,2019-12-08 19:00:00,1,2,1
22167,Autovettura,1,0,0,0,0.0,42.002,12.4866,2019-12-08 19:00:00,1,2,1
22166,Autovettura,0,0,1,0,0.0,41.8317,12.4712,2019-12-08 12:50:00,1,2,0
22165,Autovettura,1,0,1,0,0.0,41.8129,12.5738,2019-12-08 08:45:00,1,2,0
22164,Autovettura,1,0,1,0,0.0,41.8129,12.5738,2019-12-08 08:45:00,1,2,0
22163,Autovettura,2,0,0,0,0.0,41.9824,12.4147,2019-12-08 18:40:00,3,2,1
22162,Autovettura,2,0,0,0,0.0,41.9824,12.4147,2019-12-08 18:40:00,3,2,1
22161,Autovettura,0,0,2,0,0.0,41.8799,12.5224,2019-12-07 13:30:00,1,2,0
22185,Autovettura,0,1,1,0,0.0,41.9444,12.6371,2019-12-08 20:45:00,1,2,1
22186,Autovettura,0,0,1,0,0.0,,,2019-12-07 09:50:00,1,1,0
22187,Autovettura,0,0,1,0,0.0,,,2019-12-07 09:50:00,1,1,1
22188,Autovettura,0,0,2,0,0.0,41.8907,12.6627,2019-12-07 02:50:00,3,1,0
22212,Autovettura,1,0,3,0,0.0,41.8958,12.559,2019-12-08 15:45:00,1,2,1
22211,Autocarro,0,0,3,0,0.0,41.911,12.4448,2019-12-06 09:40:00,1,3,0
22210,Autovettura,0,0,3,0,0.0,41.911,12.4448,2019-12-06 09:40:00,1,3,0
22209,Autovettura,0,0,3,0,0.0,41.911,12.4448,2019-12-06 09:40:00,1,3,0
22208,Motociclo,0,0,1,1,0.0,41.9083,12.5343,2019-12-08 00:10:00,1,1,0
22207,Autovettura,0,0,1,1,0.0,41.9083,12.5343,2019-12-08 00:10:00,1,1,0
22206,Autovettura,0,0,6,0,0.0,41.8877,12.5181,2019-12-08 16:30:00,1,2,0
22205,Autovettura,0,0,6,0,0.0,41.8877,12.5181,2019-12-08 16:30:00,1,2,0
22204,Autovettura,0,0,6,0,0.0,41.8877,12.5181,2019-12-08 16:30:00,1,2,0
22203,Autovettura,0,0,6,0,0.0,41.8877,12.5181,2019-12-08 16:30:00,1,2,0
22202,Autovettura,0,0,6,0,0.0,41.8877,12.5181,2019-12-08 16:30:00,1,2,0
22159,Autovettura,0,0,3,0,0.0,41.8587,12.5647,2019-12-08 00:10:00,3,1,0
22201,Autovettura,0,0,6,0,0.0,41.8877,12.5181,2019-12-08 16:30:00,1,2,0
22199,Autovettura,6,0,0,0,0.0,41.79,12.4375,2019-12-07 21:30:00,1,1,0
22198,Autovettura,6,0,0,0,0.0,41.79,12.4375,2019-12-07 21:30:00,1,1,0
22197,Autovettura,6,0,0,0,0.0,41.79,12.4375,2019-12-07 21:30:00,1,1,0
22196,Autovettura,6,0,0,0,0.0,41.79,12.4375,2019-12-07 21:30:00,1,1,0
22195,Autovettura,6,0,0,0,0.0,41.79,12.4375,2019-12-07 21:30:00,1,1,0
22194,Motociclo,1,0,3,0,0.0,41.8017,12.501,2019-12-08 18:10:00,2,1,1
22193,Autovettura,1,0,3,0,0.0,41.8017,12.501,2019-12-08 18:10:00,2,1,1
22192,Autovettura,1,0,3,0,0.0,41.8017,12.501,2019-12-08 18:10:00,2,1,1
22191,Autovettura,1,0,3,0,0.0,41.8017,12.501,2019-12-08 18:10:00,2,1,1
22190,Autovettura,0,0,1,0,0.0,41.8131,12.5255,2019-12-08 20:03:00,1,1,1
22189,Autovettura,0,0,2,0,0.0,41.8907,12.6627,2019-12-07 02:50:00,3,1,0
22200,Autovettura,6,0,0,0,0.0,41.79,12.4375,2019-12-07 21:30:00,1,1,0
22267,Motociclo,1,0,2,0,0.0,41.9026,12.536,2019-12-07 11:30:00,1,2,0
22050,Autovettura,1,0,3,0,0.0,41.8634,12.6393,2019-12-07 10:45:00,1,2,0
22048,Autovettura,1,0,3,0,0.0,41.8634,12.6393,2019-12-07 10:45:00,1,2,0
21911,Autovettura,0,0,4,0,0.0,41.8675,12.5774,2019-12-07 01:20:00,1,1,0
21910,Autovettura,0,0,4,0,0.0,41.8675,12.5774,2019-12-07 01:20:00,1,1,0
21909,Autovettura,0,0,4,0,0.0,41.8675,12.5774,2019-12-07 01:20:00,1,1,0
21908,Autovettura,1,0,1,0,0.0,41.8675,12.5774,2019-12-06 19:10:00,1,2,0
21907,Autovettura,1,0,1,0,0.0,41.8675,12.5774,2019-12-06 19:10:00,1,2,1
21906,Autovettura,2,0,1,0,0.0,41.7834,12.3326,2019-12-06 20:20:00,1,1,0
21905,Autovettura,2,0,1,0,0.0,41.7834,12.3326,2019-12-06 20:20:00,1,1,0
21904,Autovettura,2,0,1,0,0.0,41.7834,12.3326,2019-12-06 20:20:00,1,1,0
21903,Autovettura,0,0,2,0,0.0,41.7299,12.2829,2019-12-06 11:40:00,1,2,0
21902,Autovettura,0,0,2,0,0.0,41.7299,12.2829,2019-12-06 11:40:00,1,2,0
21901,Autovettura,0,0,1,0,0.0,41.7814,12.3443,2019-12-06 08:15:00,1,2,0
21900,Motociclo,0,0,2,0,0.0,41.8435,12.6193,2019-12-06 16:45:00,1,2,0
21899,Autovettura,0,0,2,0,0.0,41.8435,12.6193,2019-12-06 16:45:00,1,2,0
21898,Autovettura,0,0,3,0,0.0,41.8994,12.6612,2019-12-06 11:25:00,1,2,0
21897,Autovettura,0,0,3,0,0.0,41.8994,12.6612,2019-12-06 11:25:00,1,2,0
21896,Autovettura,0,0,3,0,0.0,41.8994,12.6612,2019-12-06 11:25:00,1,2,0
21895,Autocarro,0,0,1,0,0.0,41.8385,12.5084,2019-12-06 17:40:00,1,2,0
21894,Autovettura,0,0,2,0,0.0,41.8314,12.516,2019-12-06 17:40:00,1,2,1
21893,Motociclo,0,0,2,0,0.0,41.8314,12.516,2019-12-06 17:40:00,1,2,1
21892,Autovettura,0,0,2,0,0.0,41.8691,12.4961,2019-12-06 09:15:00,1,2,1
21891,Autovettura,0,0,2,0,0.0,41.8691,12.4961,2019-12-06 09:15:00,1,2,1
21890,Autovettura,0,0,2,0,0.0,41.854,12.4201,2019-12-06 09:05:00,1,2,1
21889,Motociclo,0,0,2,0,0.0,41.854,12.4201,2019-12-06 09:05:00,1,2,1
21912,Autovettura,0,0,4,0,0.0,41.8675,12.5774,2019-12-07 01:20:00,1,1,0
21888,Autovettura,0,0,2,0,0.0,41.8534,12.4386,2019-12-06 13:00:00,1,2,0
21913,Autovettura,1,0,0,0,0.0,41.8726,12.6319,2019-12-07 00:05:00,1,1,0
21915,Autovettura,2,0,1,0,0.0,41.8681,12.5711,2019-12-06 18:30:00,1,1,0
21938,Autovettura,1,0,2,0,0.0,41.9202,12.3763,2019-12-06 18:00:00,1,2,1
21937,Autovettura,1,0,2,0,0.0,41.9202,12.3763,2019-12-06 18:00:00,1,2,1
21936,Autovettura,0,0,1,0,0.0,41.9107,12.4817,2019-12-07 04:30:00,3,1,1
21935,Autocarro,0,0,1,0,0.0,41.891,12.4667,2019-12-06 18:50:00,1,2,0
21934,Autovettura,0,0,1,0,0.0,41.891,12.4667,2019-12-06 18:50:00,1,2,1
21933,Motociclo,1,0,3,0,0.0,41.9416,12.4708,2019-12-06 18:15:00,1,3,0
21932,Autovettura,1,0,3,0,0.0,41.9416,12.4708,2019-12-06 18:15:00,1,3,0
21931,Autovettura,1,0,3,0,0.0,41.9416,12.4708,2019-12-06 18:15:00,1,3,0
21930,Autovettura,1,0,3,0,0.0,41.9416,12.4708,2019-12-06 18:15:00,1,3,0
21929,Autovettura,1,0,3,0,0.0,41.8617,12.6198,2019-12-06 16:00:00,1,1,0
21928,Autovettura,1,0,3,0,0.0,41.8617,12.6198,2019-12-06 16:00:00,1,1,0
21927,Autovettura,1,0,3,0,0.0,41.8617,12.6198,2019-12-06 16:00:00,1,1,0
21926,Autovettura,1,0,3,0,0.0,41.8617,12.6198,2019-12-06 16:00:00,1,1,1
21925,Autovettura,0,0,1,0,0.0,41.8468,12.6157,2019-12-06 18:00:00,1,2,0
21924,Autovettura,0,0,2,0,0.0,41.9182,12.6337,2019-12-06 15:45:00,1,2,0
21923,Autovettura,0,0,2,0,0.0,41.9182,12.6337,2019-12-06 15:45:00,1,2,0
21922,Autovettura,0,0,1,0,0.0,41.9188,12.6753,2019-12-06 18:00:00,1,1,1
21921,Autovettura,0,0,1,0,0.0,41.9188,12.6753,2019-12-06 18:00:00,1,1,0
21920,Autovettura,1,0,1,0,0.0,41.895,12.4684,2019-12-07 00:40:00,2,2,1
21919,Motociclo,1,0,1,0,0.0,41.895,12.4684,2019-12-07 00:40:00,2,2,1
21918,Autovettura,1,0,1,0,0.0,41.895,12.4684,2019-12-07 00:40:00,2,2,1
21917,Motociclo,2,0,1,0,0.0,41.8681,12.5711,2019-12-06 18:30:00,1,1,1
21916,Motociclo,2,0,1,0,0.0,41.8681,12.5711,2019-12-06 18:30:00,1,1,0
21914,Autovettura,1,0,0,0,0.0,41.8726,12.6319,2019-12-07 00:05:00,1,1,1
21887,Autovettura,0,0,2,0,0.0,41.8534,12.4386,2019-12-06 13:00:00,1,2,0
21886,Autovettura,0,0,3,0,0.0,41.843,12.4368,2019-12-06 09:15:00,1,2,1
21885,Autovettura,0,0,3,0,0.0,41.843,12.4368,2019-12-06 09:15:00,1,2,1
21856,Autovettura,0,0,6,0,0.0,41.8179,12.622,2019-12-06 12:10:00,1,2,0
21855,Autovettura,0,0,4,0,0.0,41.9022,12.463,2019-12-04 10:10:00,1,2,1
21854,Autovettura,0,0,4,0,0.0,41.9022,12.463,2019-12-04 10:10:00,1,2,1
21853,Autovettura,0,0,4,0,0.0,41.9022,12.463,2019-12-04 10:10:00,1,2,1
21852,Autovettura,0,0,4,0,0.0,41.9022,12.463,2019-12-04 10:10:00,1,2,1
21851,Motociclo,2,0,1,0,0.0,41.914,12.5706,2019-12-05 21:00:00,1,2,0
21850,Autovettura,2,0,1,0,0.0,41.914,12.5706,2019-12-05 21:00:00,1,2,0
21849,Autovettura,2,0,1,0,0.0,41.914,12.5706,2019-12-05 21:00:00,1,2,0
21848,Autovettura,0,0,3,0,0.0,41.8779,12.5082,2019-12-05 20:35:00,1,3,1
21847,Autovettura,0,0,3,0,0.0,41.8779,12.5082,2019-12-05 20:35:00,1,3,1
21846,Autovettura,0,0,3,0,0.0,41.8779,12.5082,2019-12-05 20:35:00,1,3,1
21845,Autovettura,2,0,1,0,0.0,41.7837,12.4363,2019-12-06 08:45:00,1,2,0
21844,Autovettura,2,0,1,0,0.0,41.7837,12.4363,2019-12-06 08:45:00,1,2,0
21843,Autovettura,2,0,1,0,0.0,41.7837,12.4363,2019-12-06 08:45:00,1,2,0
21842,Autovettura,0,0,2,0,0.0,41.8789,12.4952,2019-12-06 09:35:00,1,1,0
21841,Motociclo,0,0,2,0,0.0,41.8789,12.4952,2019-12-06 09:35:00,1,1,0
21840,Autovettura,0,0,3,0,0.0,41.9582,12.5348,2019-12-05 18:50:00,1,3,1
21839,Autovettura,0,0,3,0,0.0,41.9582,12.5348,2019-12-05 18:50:00,1,3,1
21838,Autovettura,0,0,3,0,0.0,41.9582,12.5348,2019-12-05 18:50:00,1,3,1
21837,Autovettura,0,0,1,0,0.0,41.8918,12.5872,2019-12-05 21:25:00,1,1,1
21836,Autovettura,0,0,1,0,0.0,41.8918,12.5872,2019-12-05 21:25:00,1,1,0
21835,Autovettura,0,0,2,0,0.0,41.9086,12.4487,2019-12-05 18:30:00,1,2,1
21834,Autovettura,0,0,2,0,0.0,41.9086,12.4487,2019-12-05 18:30:00,1,2,1
21857,Autocarro,0,0,6,0,0.0,41.8179,12.622,2019-12-06 12:10:00,1,2,0
21858,Autocarro,0,0,6,0,0.0,41.8179,12.622,2019-12-06 12:10:00,1,2,0
21859,Autocarro,0,0,6,0,0.0,41.8179,12.622,2019-12-06 12:10:00,1,2,0
21860,Autocarro,0,0,6,0,0.0,41.8179,12.622,2019-12-06 12:10:00,1,2,0
21884,Autovettura,0,0,3,0,0.0,41.843,12.4368,2019-12-06 09:15:00,1,2,1
21883,Autovettura,0,0,2,0,0.0,41.8344,12.4338,2019-12-06 11:20:00,1,2,1
21882,Autovettura,0,0,2,0,0.0,41.8344,12.4338,2019-12-06 11:20:00,1,2,1
21881,Autovettura,0,0,1,0,0.0,41.905,12.4488,2019-12-06 14:10:00,1,2,1
21880,Autovettura,0,0,1,0,0.0,41.905,12.4488,2019-12-06 14:10:00,1,2,1
21879,Autovettura,0,0,1,0,0.0,41.905,12.4488,2019-12-06 14:10:00,1,2,1
21878,Autovettura,0,0,2,0,0.0,41.9057,12.4646,2019-12-06 12:07:00,1,3,1
21877,Autovettura,0,0,2,0,0.0,41.9057,12.4646,2019-12-06 12:07:00,1,3,1
21876,Autovettura,0,0,2,0,0.0,41.8901,12.523,2019-12-06 15:30:00,1,2,1
21875,Autovettura,0,0,2,0,0.0,41.8901,12.523,2019-12-06 15:30:00,1,2,1
21874,Motociclo,1,0,2,0,0.0,41.9098,12.455,2019-12-06 09:30:00,1,2,0
21939,Autovettura,1,0,2,0,0.0,41.9202,12.3763,2019-12-06 18:00:00,1,2,1
21873,Autocarro,1,0,2,0,0.0,41.9098,12.455,2019-12-06 09:30:00,1,2,1
21871,Autovettura,0,0,2,0,0.0,41.8815,12.539,2019-12-06 13:00:00,1,1,1
21870,Autovettura,0,0,2,0,0.0,41.8815,12.539,2019-12-06 13:00:00,1,1,1
21869,Motociclo,1,0,0,0,0.0,41.9142,12.4697,2019-12-06 09:00:00,1,3,1
21868,Autovettura,0,0,3,0,0.0,41.8151,12.4688,2019-12-02 20:00:00,2,2,1
21867,Autovettura,0,0,3,0,0.0,41.8151,12.4688,2019-12-02 20:00:00,2,2,1
21866,Autovettura,0,0,3,0,0.0,41.8151,12.4688,2019-12-02 20:00:00,2,2,1
21865,Motociclo,1,0,1,0,0.0,41.9101,12.4642,2019-12-05 15:10:00,1,2,1
21864,Autovettura,1,0,1,0,0.0,41.9101,12.4642,2019-12-05 15:10:00,1,2,1
21863,Autovettura,1,0,1,0,0.0,41.8872,12.5199,2019-12-06 10:30:00,1,3,0
21862,Autovettura,1,0,1,0,0.0,41.8872,12.5199,2019-12-06 10:30:00,1,3,0
21861,Autocarro,0,0,6,0,0.0,41.8179,12.622,2019-12-06 12:10:00,1,2,0
21872,Autocarro,1,0,2,0,0.0,41.9098,12.455,2019-12-06 09:30:00,1,2,1
22049,Autovettura,1,0,3,0,0.0,41.8634,12.6393,2019-12-07 10:45:00,1,2,0
21940,Autovettura,0,0,2,0,0.0,41.9159,12.3685,2019-12-07 00:05:00,1,1,0
21942,Autovettura,0,0,2,0,0.0,41.8959,12.4401,2019-12-06 16:15:00,1,2,1
22020,Autovettura,0,0,4,0,0.0,41.8556,12.571,2019-12-07 10:50:00,1,2,0
22019,Autovettura,0,0,4,0,0.0,41.8556,12.571,2019-12-07 10:50:00,1,2,0
22018,Autovettura,0,0,4,0,0.0,41.8556,12.571,2019-12-07 10:50:00,1,2,0
22017,Autovettura,0,0,4,0,0.0,41.8556,12.571,2019-12-07 10:50:00,1,2,0
22016,Autovettura,0,0,1,0,0.0,41.811,12.5824,2019-12-07 07:45:00,1,2,0
22015,Autovettura,4,0,0,0,0.0,41.9063,12.3478,2019-12-05 19:20:00,3,2,1
22014,Autovettura,4,0,0,0,0.0,41.9063,12.3478,2019-12-05 19:20:00,3,2,1
22013,Autovettura,4,0,0,0,0.0,41.9063,12.3478,2019-12-05 19:20:00,3,2,0
22012,Autovettura,4,0,0,0,0.0,41.9063,12.3478,2019-12-05 19:20:00,3,2,0
22011,Motociclo,1,0,1,0,0.0,41.8814,12.5126,2019-12-06 22:00:00,1,2,0
22010,Autovettura,1,0,1,0,0.0,41.8814,12.5126,2019-12-06 22:00:00,1,2,0
22009,Motociclo,1,0,1,0,0.0,41.9139,12.4184,2019-12-07 08:10:00,2,1,1
22008,Autovettura,1,0,1,0,0.0,41.9139,12.4184,2019-12-07 08:10:00,2,1,1
22007,Motociclo,0,0,2,0,0.0,41.9057,12.4639,2019-12-06 18:30:00,1,2,1
22006,Autovettura,0,0,2,0,0.0,41.9057,12.4639,2019-12-06 18:30:00,1,2,1
22005,Autovettura,1,0,1,0,0.0,41.9932,12.3901,2019-12-07 03:00:00,3,1,1
22004,Autovettura,1,0,1,0,0.0,41.9932,12.3901,2019-12-07 03:00:00,3,1,0
22003,Autovettura,1,0,1,0,0.0,41.9932,12.3901,2019-12-07 03:00:00,3,1,0
22002,Autovettura,0,0,3,0,0.0,41.8109,12.4229,2019-12-07 11:15:00,1,2,0
22001,Autovettura,0,0,3,0,0.0,41.8109,12.4229,2019-12-07 11:15:00,1,2,0
22000,Autovettura,0,0,3,0,0.0,41.8109,12.4229,2019-12-07 11:15:00,1,2,0
21999,Autovettura,0,0,2,0,0.0,41.9246,12.4464,2019-12-06 19:00:00,1,2,0
21998,Autovettura,0,0,2,0,0.0,41.9246,12.4464,2019-12-06 19:00:00,1,2,0
22021,Autovettura,0,0,3,0,0.0,41.9455,12.5314,2019-12-06 09:15:00,1,3,1
21997,Autovettura,0,0,1,0,0.0,41.922,12.4132,2019-12-06 14:50:00,1,2,0
22022,Autovettura,0,0,3,0,0.0,41.9455,12.5314,2019-12-06 09:15:00,1,3,1
22024,Autovettura,1,0,1,0,0.0,41.9646,12.5231,2019-12-06 19:10:00,1,2,1
22047,Autovettura,4,0,1,0,0.0,41.8929,12.6264,2019-12-07 20:19:00,3,2,0
22046,Autovettura,4,0,1,0,0.0,41.8929,12.6264,2019-12-07 20:19:00,3,2,0
22045,Autovettura,4,0,1,0,0.0,41.8929,12.6264,2019-12-07 20:19:00,3,2,0
22044,Autovettura,4,0,1,0,0.0,41.8929,12.6264,2019-12-07 20:19:00,3,2,0
22043,Autovettura,4,0,1,0,0.0,41.8929,12.6264,2019-12-07 20:19:00,3,2,0
22042,Autovettura,0,0,1,0,0.0,41.9135,12.6786,2019-12-07 15:05:00,1,2,0
22041,Autovettura,0,0,3,0,0.0,41.9124,12.4525,2019-12-07 11:40:00,3,2,0
22040,Autovettura,0,0,3,0,0.0,41.9124,12.4525,2019-12-07 11:40:00,3,2,0
22039,Autovettura,0,0,3,0,0.0,41.9124,12.4525,2019-12-07 11:40:00,3,2,0
22038,Autovettura,0,0,2,0,0.0,41.9301,12.4538,2019-12-07 05:20:00,3,1,1
22037,Autovettura,0,0,2,0,0.0,41.9301,12.4538,2019-12-07 05:20:00,3,1,1
22036,Autovettura,0,0,3,0,0.0,41.8228,12.6124,2019-12-07 15:20:00,3,1,0
22035,Autovettura,0,0,3,0,0.0,41.8228,12.6124,2019-12-07 15:20:00,3,1,0
22034,Autovettura,0,0,3,0,0.0,41.8228,12.6124,2019-12-07 15:20:00,3,1,0
22033,Autovettura,0,0,3,0,0.0,41.9082,12.4568,2019-12-06 21:45:00,1,2,1
22032,Autovettura,0,0,3,0,0.0,41.9082,12.4568,2019-12-06 21:45:00,1,2,1
22031,Autovettura,0,0,3,0,0.0,41.9082,12.4568,2019-12-06 21:45:00,1,2,1
22030,Autovettura,0,0,0,0,0.0,41.9859,12.5159,2019-12-07 02:50:00,1,2,1
22029,Autovettura,0,0,0,0,0.0,41.9859,12.5159,2019-12-07 02:50:00,1,2,1
22028,Autovettura,0,0,0,0,0.0,41.9859,12.5159,2019-12-07 02:50:00,1,2,1
22027,Motociclo,0,0,2,0,0.0,41.9124,12.4525,2019-12-06 19:00:00,1,2,1
22026,Autovettura,0,0,2,0,0.0,41.9124,12.4525,2019-12-06 19:00:00,1,2,1
22025,Autovettura,1,0,1,0,0.0,41.9646,12.5231,2019-12-06 19:10:00,1,2,1
22023,Autovettura,0,0,3,0,0.0,41.9455,12.5314,2019-12-06 09:15:00,1,3,1
21996,Autovettura,0,0,2,0,0.0,41.9065,12.4558,2019-12-06 17:50:00,1,2,1
21995,Autovettura,0,0,2,0,0.0,41.9065,12.4558,2019-12-06 17:50:00,1,2,1
21994,Autovettura,1,0,1,0,0.0,41.9406,12.4768,2019-12-06 13:00:00,1,1,0
21965,Autovettura,0,0,5,0,0.0,41.8595,12.475,2019-12-06 18:55:00,1,2,0
21964,Autovettura,0,0,5,0,0.0,41.8595,12.475,2019-12-06 18:55:00,1,2,0
21963,Autovettura,0,0,5,0,0.0,41.8595,12.475,2019-12-06 18:55:00,1,2,0
21962,Autovettura,0,0,5,0,0.0,41.8595,12.475,2019-12-06 18:55:00,1,2,0
21961,Autovettura,0,0,5,0,0.0,41.8595,12.475,2019-12-06 18:55:00,1,2,1
21960,Autovettura,0,0,3,0,0.0,41.8888,12.4815,2019-12-06 13:15:00,1,1,0
21959,Autovettura,0,0,3,0,0.0,41.8888,12.4815,2019-12-06 13:15:00,1,1,0
21958,Autovettura,0,0,3,0,0.0,41.8888,12.4815,2019-12-06 13:15:00,1,1,0
21957,Autovettura,0,0,5,0,0.0,41.9037,12.472,2019-12-06 12:15:00,1,2,1
21956,Autovettura,0,0,5,0,0.0,41.9037,12.472,2019-12-06 12:15:00,1,2,0
21955,Autovettura,0,0,5,0,0.0,41.9037,12.472,2019-12-06 12:15:00,1,2,0
21954,Autovettura,0,0,5,0,0.0,41.9037,12.472,2019-12-06 12:15:00,1,2,0
21953,Autovettura,0,0,5,0,0.0,41.9037,12.472,2019-12-06 12:15:00,1,2,1
21952,Autovettura,0,0,2,0,0.0,41.9097,12.4927,2019-12-05 20:20:00,1,1,1
21951,Autovettura,0,0,2,0,0.0,41.9097,12.4927,2019-12-05 20:20:00,1,1,1
21950,Autovettura,0,0,3,0,0.0,41.9098,12.4523,2019-12-06 15:20:00,1,2,1
21949,Autovettura,0,0,3,0,0.0,41.9098,12.4523,2019-12-06 15:20:00,1,2,1
21948,Autovettura,0,0,3,0,0.0,41.9098,12.4523,2019-12-06 15:20:00,1,2,1
