PC1,PC2,Deceduto,TipoVeicolo,Latitude,Longitude,DataOraIncidente
-1.7345104257318114,-0.7249866663404652,0.0,Autovettura,41.8933,12.6155,2019-07-20 11:20:00
-1.7345104257318114,-0.7249866663404652,0.0,Motociclo,41.8933,12.6155,2019-07-20 11:20:00
-1.7345104257318114,-0.7249866663404652,0.0,Autovettura,41.8933,12.6155,2019-07-20 11:20:00
-1.7345104257318114,-0.7249866663404652,0.0,Autovettura,41.8933,12.6155,2019-07-20 11:20:00
-2.1662383793122615,1.9244662665785488,0.0,Autovettura,41.7772,12.3537,2019-07-21 19:10:00
-2.1662383793122615,1.9244662665785488,0.0,Autovettura,41.7772,12.3537,2019-07-21 19:10:00
-2.1662383793122615,1.9244662665785488,0.0,Autovettura,41.7772,12.3537,2019-07-21 19:10:00
-2.1662383793122615,1.9244662665785488,0.0,Autovettura,41.7772,12.3537,2019-07-21 19:10:00
-2.1662383793122615,1.9244662665785488,0.0,Autovettura,41.7772,12.3537,2019-07-21 19:10:00
-2.1662383793122615,1.9244662665785488,0.0,Autovettura,41.7772,12.3537,2019-07-21 19:10:00
-2.1662383793122615,1.9244662665785488,0.0,Autovettura,41.7772,12.3537,2019-07-21 19:10:00
-1.0324170947776745,0.6523399739953598,0.0,Autovettura,41.9234,12.4123,2019-07-21 16:00:00
-1.0324170947776745,0.6523399739953598,0.0,Autovettura,41.9234,12.4123,2019-07-21 16:00:00
-1.0324170947776745,0.6523399739953598,0.0,Autovettura,41.9234,12.4123,2019-07-21 16:00:00
-1.0324170947776745,0.6523399739953598,0.0,Autovettura,41.9234,12.4123,2019-07-21 16:00:00
-0.41097029753232445,-0.8571212234347072,0.0,Autovettura,41.8462,12.5791,2019-07-21 15:30:00
-0.41097029753232445,-0.8571212234347072,0.0,Autovettura,41.8462,12.5791,2019-07-21 15:30:00
-0.41097029753232445,-0.8571212234347072,0.0,Autovettura,41.8462,12.5791,2019-07-21 15:30:00
-0.41097029753232445,-0.8571212234347072,0.0,Autovettura,41.8462,12.5791,2019-07-21 15:30:00
-1.0562481475111383,-0.2149681633341621,0.0,Autovettura,41.9383,12.4786,2019-07-19 11:50:00
-1.0562481475111383,-0.2149681633341621,0.0,Autovettura,41.9383,12.4786,2019-07-19 11:50:00
-1.7345104257318114,-0.7249866663404652,0.0,Autovettura,41.8933,12.6155,2019-07-20 11:20:00
0.47138978793400016,-0.9452109281642022,0.0,Autocarro,42.0092,12.5023,2019-07-19 12:40:00
0.47138978793400016,-0.9452109281642022,0.0,Autocarro,42.0092,12.5023,2019-07-19 12:40:00
