,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,DataOraIncidente,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni,Severity
5390,Autovettura,0,0,2,0,0.0,41.9204,12.5094,2020-01-29 06:50:00,3.0,2,1,1
5391,Autovettura,0,0,2,0,0.0,41.9372,12.4311,2020-01-28 16:45:00,2.0,2,1,1
5392,Autovettura,0,0,2,0,0.0,41.9372,12.4311,2020-01-28 16:45:00,2.0,2,1,1
5393,Autovettura,0,0,4,0,0.0,41.9367,12.4717,2020-01-28 08:00:00,3.0,3,1,1
5394,Autovettura,0,0,4,0,0.0,41.9367,12.4717,2020-01-28 08:00:00,3.0,3,1,1
5395,Autovettura,0,0,4,0,0.0,41.9367,12.4717,2020-01-28 08:00:00,3.0,3,1,1
5396,Autovettura,0,0,4,0,0.0,41.9367,12.4717,2020-01-28 08:00:00,3.0,3,1,1
5397,Autovettura,0,0,2,0,0.0,41.9451,12.5292,2020-01-28 15:55:00,2.0,2,1,1
5398,Autovettura,0,0,2,0,0.0,41.9451,12.5292,2020-01-28 15:55:00,2.0,2,1,1
5399,Autovettura,1,0,1,0,0.0,41.8297,12.6127,2020-01-28 10:40:00,2.0,2,0,1
5389,Autovettura,0,0,2,0,0.0,41.9204,12.5094,2020-01-29 06:50:00,3.0,2,0,1
5376,Motociclo,1,0,1,0,0.0,41.8958,12.4826,2020-01-28 18:30:00,2.0,2,1,1
5375,Autovettura,0,0,1,1,0.0,42.0389,12.4679,2020-01-29 05:55:00,3.0,2,0,1
5374,Autovettura,0,0,1,1,0.0,42.0389,12.4679,2020-01-29 05:55:00,3.0,2,1,1
5351,Autovettura,0,0,4,0,0.0,41.893,12.6167,2020-01-28 17:30:00,3.0,2,0,1
5352,Autovettura,0,0,4,0,0.0,41.893,12.6167,2020-01-28 17:30:00,3.0,2,0,1
5353,Autovettura,0,0,4,0,0.0,41.893,12.6167,2020-01-28 17:30:00,3.0,2,0,1
5354,Autovettura,0,0,4,0,0.0,41.893,12.6167,2020-01-28 17:30:00,3.0,2,0,1
5355,Autovettura,0,0,5,0,0.0,41.9018,12.519,2020-01-28 12:45:00,2.0,2,1,1
5356,Autovettura,0,0,5,0,0.0,41.9018,12.519,2020-01-28 12:45:00,2.0,2,1,1
5357,Autovettura,0,0,5,0,0.0,41.9018,12.519,2020-01-28 12:45:00,2.0,2,1,1
5358,Autovettura,0,0,5,0,0.0,41.9018,12.519,2020-01-28 12:45:00,2.0,2,1,1
5359,Autovettura,0,0,5,0,0.0,41.9018,12.519,2020-01-28 12:45:00,2.0,2,1,1
5360,Autovettura,0,0,0,0,0.0,41.9085,12.5088,2020-01-28 17:00:00,2.0,2,1,1
5361,Autovettura,1,0,3,0,0.0,41.9232,12.6707,2020-01-28 17:50:00,2.0,3,0,1
5362,Autovettura,1,0,3,0,0.0,41.9232,12.6707,2020-01-28 17:50:00,2.0,3,0,1
5363,Autovettura,1,0,3,0,0.0,41.9232,12.6707,2020-01-28 17:50:00,2.0,3,0,1
5364,Autovettura,1,0,3,0,0.0,41.9232,12.6707,2020-01-28 17:50:00,2.0,3,0,1
5365,Autovettura,0,0,2,0,0.0,41.8933,12.6155,2020-01-28 09:00:00,3.0,3,1,1
5366,Autovettura,0,0,2,0,0.0,41.8933,12.6155,2020-01-28 09:00:00,3.0,3,1,1
5367,Autovettura,0,0,2,0,0.0,41.8659,12.6401,2020-01-28 14:00:00,2.0,1,1,1
5368,Autovettura,0,0,2,0,0.0,41.8659,12.6401,2020-01-28 14:00:00,2.0,1,1,1
5369,Autocarro,0,0,2,0,0.0,41.8659,12.6401,2020-01-28 14:00:00,2.0,1,1,1
5370,Autovettura,1,0,1,0,0.0,41.876,12.6269,2020-01-28 19:48:00,3.0,2,1,1
5371,Autovettura,1,0,1,0,0.0,41.876,12.6269,2020-01-28 19:48:00,3.0,2,1,1
5372,Autovettura,1,0,1,0,0.0,41.876,12.4808,2020-01-28 20:00:00,3.0,2,1,1
5373,Autovettura,1,0,1,0,0.0,41.876,12.4808,2020-01-28 20:00:00,3.0,2,0,1
5349,Autovettura,1,0,1,0,0.0,41.9103,12.3991,2020-01-28 18:10:00,2.0,2,0,1
5930,Motociclo,2,0,1,0,0.0,41.9405,12.5293,2020-01-30 22:45:00,1.0,2,0,2
5931,Autovettura,3,0,1,0,0.0,41.871,12.6333,2020-01-30 06:00:00,1.0,2,0,3
5932,Autovettura,3,0,1,0,0.0,41.871,12.6333,2020-01-30 06:00:00,1.0,2,0,3
6489,Autovettura,0,0,1,0,0.0,41.8724,12.4476,2020-02-02 10:00:00,3.0,1,1,1
6490,Autovettura,0,0,1,0,0.0,41.8724,12.4476,2020-02-02 10:00:00,3.0,1,0,1
6491,Motociclo,1,0,1,0,0.0,41.8374,12.4598,2020-02-02 20:45:00,1.0,2,1,1
6492,Autovettura,1,0,1,0,0.0,41.8374,12.4598,2020-02-02 20:45:00,1.0,2,1,1
6493,Autovettura,0,0,1,0,0.0,41.931,12.5093,2020-02-01 02:30:00,3.0,1,0,1
6494,Autovettura,1,0,5,0,0.0,41.9339,12.5213,2020-02-01 11:00:00,3.0,3,1,1
6495,Autovettura,1,0,5,0,0.0,41.9339,12.5213,2020-02-01 11:00:00,3.0,3,1,1
6496,Autovettura,1,0,5,0,0.0,41.9339,12.5213,2020-02-01 11:00:00,3.0,3,1,1
6497,Autovettura,1,0,5,0,0.0,41.9339,12.5213,2020-02-01 11:00:00,3.0,3,1,1
6498,Autovettura,1,0,5,0,0.0,41.9339,12.5213,2020-02-01 11:00:00,3.0,3,1,1
6488,Autovettura,0,0,2,0,0.0,41.8716,12.4568,2020-02-02 01:40:00,3.0,1,0,1
6499,Autovettura,1,0,5,0,0.0,41.9339,12.5213,2020-02-01 11:00:00,3.0,3,1,1
6501,Autovettura,0,0,1,0,0.0,41.9261,12.4823,2020-02-01 11:22:00,2.0,2,0,1
6502,Motociclo,0,0,1,0,0.0,41.9261,12.4823,2020-02-01 11:22:00,2.0,2,1,1
6503,Autovettura,1,0,1,0,0.0,41.8724,12.4447,2020-02-01 11:15:00,1.0,2,0,1
6504,Motociclo,1,0,1,0,0.0,41.8724,12.4447,2020-02-01 11:15:00,1.0,2,0,1
6505,Autovettura,1,0,0,0,0.0,41.745,12.4569,2020-02-02 04:30:00,3.0,1,0,1
6506,Autovettura,0,0,0,0,0.0,41.6876,12.3735,2020-02-03 08:40:00,1.0,1,1,1
6507,Autovettura,0,0,2,0,0.0,41.8354,12.47,2020-02-01 13:40:00,3.0,2,1,1
6508,Autovettura,0,0,2,0,0.0,41.8354,12.47,2020-02-01 13:40:00,3.0,2,1,1
6509,Autovettura,0,0,2,0,0.0,41.8354,12.47,2020-02-01 13:40:00,3.0,2,1,1
6510,Autovettura,0,0,0,0,0.0,,,2020-02-02 02:00:00,1.0,1,1,1
6500,Motociclo,0,0,1,0,0.0,41.9261,12.4823,2020-02-01 11:22:00,2.0,2,1,1
6511,Motociclo,0,0,0,0,0.0,,,2020-02-02 02:00:00,1.0,1,1,1
6487,Autovettura,0,0,2,0,0.0,41.8716,12.4568,2020-02-02 01:40:00,3.0,1,0,1
6485,Motociclo,2,0,0,0,0.0,41.9334,12.6024,2020-02-02 17:20:00,1.0,2,0,2
6463,Autovettura,0,0,1,0,0.0,41.875,12.4588,2020-02-02 03:40:00,2.0,1,1,1
6464,Autovettura,0,0,1,0,0.0,41.875,12.4588,2020-02-02 03:40:00,2.0,1,1,1
6465,Autovettura,3,0,0,0,0.0,41.9358,12.6123,2020-02-01 15:55:00,1.0,2,0,3
6466,Autovettura,3,0,0,0,0.0,41.9358,12.6123,2020-02-01 15:55:00,1.0,2,0,3
6467,Autovettura,3,0,0,0,0.0,41.9358,12.6123,2020-02-01 15:55:00,1.0,2,0,3
6468,Autovettura,0,0,3,0,0.0,41.9539,12.5242,2020-02-01 21:27:00,3.0,1,0,1
6469,Autovettura,0,0,3,0,0.0,41.9539,12.5242,2020-02-01 21:27:00,3.0,1,0,1
6470,Autovettura,0,0,3,0,0.0,41.9539,12.5242,2020-02-01 21:27:00,3.0,1,0,1
6471,Autovettura,0,0,3,0,0.0,41.9539,12.5242,2020-02-01 21:27:00,3.0,1,1,1
6472,Autovettura,0,0,3,0,0.0,41.9539,12.5242,2020-02-01 21:27:00,3.0,1,1,1
6486,Motociclo,2,0,0,0,0.0,41.9334,12.6024,2020-02-02 17:20:00,1.0,2,0,2
6473,Autovettura,0,0,3,0,0.0,41.9539,12.5242,2020-02-01 21:27:00,3.0,1,1,1
6475,Autovettura,0,0,5,0,0.0,42.0537,12.4866,2020-02-01 17:50:00,2.0,2,1,1
6476,Autovettura,0,0,5,0,0.0,42.0537,12.4866,2020-02-01 17:50:00,2.0,2,1,1
6477,Autovettura,0,0,5,0,0.0,42.0537,12.4866,2020-02-01 17:50:00,2.0,2,1,1
6478,Autovettura,0,0,5,0,0.0,42.0537,12.4866,2020-02-01 17:50:00,2.0,2,1,1
6479,Autovettura,0,0,0,0,0.0,41.9314,12.6584,2020-02-02 06:30:00,2.0,1,1,1
6480,Autovettura,0,0,0,0,0.0,41.9217,12.6048,2020-02-02 07:20:00,2.0,1,1,1
6481,Autovettura,0,0,0,0,0.0,41.9217,12.6048,2020-02-02 07:20:00,2.0,1,1,1
6482,Autovettura,0,0,0,0,0.0,41.9217,12.6048,2020-02-02 07:20:00,2.0,1,1,1
6483,Autovettura,0,0,1,0,0.0,41.863,12.4432,2020-02-01 00:15:00,1.0,2,0,1
6484,Autovettura,0,0,1,0,0.0,41.863,12.4432,2020-02-01 00:15:00,1.0,2,1,1
6474,Autovettura,0,0,5,0,0.0,42.0537,12.4866,2020-02-01 17:50:00,2.0,2,1,1
6512,Autovettura,0,0,4,0,0.0,41.9293,12.4831,2020-02-02 18:05:00,1.0,3,0,1
6513,Autovettura,0,0,4,0,0.0,41.9293,12.4831,2020-02-02 18:05:00,1.0,3,0,1
6514,Autovettura,0,0,4,0,0.0,41.9293,12.4831,2020-02-02 18:05:00,1.0,3,0,1
6542,Autocarro,0,0,4,0,0.0,41.8685,12.4432,2020-02-01 16:45:00,2.0,2,0,1
6543,Autocarro,1,0,1,0,0.0,41.8896,12.5514,2020-02-03 12:30:00,1.0,2,0,1
6544,Motociclo,1,0,1,0,0.0,41.8896,12.5514,2020-02-03 12:30:00,1.0,2,0,1
6545,Motociclo,1,0,2,0,0.0,41.9113,12.4691,2020-02-01 19:10:00,3.0,2,1,1
6546,Autovettura,1,0,2,0,0.0,41.9113,12.4691,2020-02-01 19:10:00,3.0,2,1,1
6547,Autovettura,1,0,2,0,0.0,41.9113,12.4691,2020-02-01 19:10:00,3.0,2,1,1
6548,Autovettura,0,0,3,0,0.0,41.9012,12.5013,2020-02-03 07:55:00,1.0,2,0,1
6549,Autovettura,0,0,3,0,0.0,41.9012,12.5013,2020-02-03 07:55:00,1.0,2,0,1
6550,Autovettura,0,0,3,0,0.0,41.9012,12.5013,2020-02-03 07:55:00,1.0,2,0,1
6551,Autocarro,0,0,3,0,0.0,41.8595,12.5634,2020-02-03 12:25:00,1.0,2,0,1
6541,Autovettura,0,0,4,0,0.0,41.8685,12.4432,2020-02-01 16:45:00,2.0,2,0,1
6552,Autocarro,0,0,3,0,0.0,41.8595,12.5634,2020-02-03 12:25:00,1.0,2,0,1
6554,Autovettura,0,0,3,0,0.0,41.8744,12.4467,2020-02-01 18:50:00,2.0,2,0,1
6555,Autovettura,0,0,3,0,0.0,41.8744,12.4467,2020-02-01 18:50:00,2.0,2,0,1
6556,Autovettura,0,0,3,0,0.0,41.8744,12.4467,2020-02-01 18:50:00,2.0,2,0,1
6557,Autovettura,0,0,1,0,0.0,41.8202,12.4716,2020-02-02 17:20:00,1.0,1,1,1
6558,Autovettura,0,0,1,0,0.0,41.8202,12.4716,2020-02-02 17:20:00,1.0,1,1,1
6559,Autovettura,0,0,2,0,0.0,,,2020-02-03 10:22:00,1.0,2,1,1
6560,Autovettura,0,0,2,0,0.0,,,2020-02-03 10:22:00,1.0,2,1,1
6561,Autovettura,1,0,0,0,0.0,41.8082,12.4515,2020-02-03 13:10:00,1.0,2,0,1
6562,Autovettura,0,0,1,0,0.0,41.856,12.5634,2020-02-03 14:10:00,1.0,1,0,1
6563,Autovettura,0,0,1,0,0.0,41.856,12.5634,2020-02-03 14:10:00,1.0,1,1,1
6553,Autovettura,0,0,3,0,0.0,41.8595,12.5634,2020-02-03 12:25:00,1.0,2,0,1
6540,Autovettura,0,0,4,0,0.0,41.8685,12.4432,2020-02-01 16:45:00,2.0,2,0,1
6539,Autovettura,0,0,4,0,0.0,41.8685,12.4432,2020-02-01 16:45:00,2.0,2,0,1
6538,Autovettura,0,0,2,0,0.0,41.8888,12.4815,2020-02-01 02:15:00,2.0,1,1,1
6515,Autovettura,0,0,4,0,0.0,41.9293,12.4831,2020-02-02 18:05:00,1.0,3,0,1
6516,Autovettura,0,0,2,0,0.0,41.8912,12.4132,2020-02-03 10:20:00,1.0,2,0,1
6517,Autovettura,0,0,2,0,0.0,41.8912,12.4132,2020-02-03 10:20:00,1.0,2,0,1
6518,Autovettura,0,0,2,0,0.0,41.877,12.5779,2020-02-03 10:35:00,1.0,2,1,1
6519,Autovettura,0,0,2,0,0.0,41.877,12.5779,2020-02-03 10:35:00,1.0,2,1,1
6520,Autovettura,0,0,4,0,0.0,41.7496,12.5609,2020-02-02 18:50:00,1.0,2,1,1
6521,Autovettura,0,0,4,0,0.0,41.7496,12.5609,2020-02-02 18:50:00,1.0,2,0,1
6522,Autovettura,0,0,4,0,0.0,41.7496,12.5609,2020-02-02 18:50:00,1.0,2,0,1
6523,Autovettura,0,0,4,0,0.0,41.7496,12.5609,2020-02-02 18:50:00,1.0,2,0,1
6524,Autovettura,0,0,3,0,0.0,41.9341,12.5307,2020-02-03 00:20:00,1.0,1,0,1
6525,Autovettura,0,0,3,0,0.0,41.9341,12.5307,2020-02-03 00:20:00,1.0,1,0,1
6526,Autovettura,0,0,3,0,0.0,41.9341,12.5307,2020-02-03 00:20:00,1.0,1,0,1
6527,Autovettura,1,0,1,0,0.0,41.9217,12.4703,2020-02-01 06:10:00,3.0,1,0,1
6528,Autovettura,1,0,1,0,0.0,41.9217,12.4703,2020-02-01 06:10:00,3.0,1,0,1
6529,Autovettura,1,0,1,0,0.0,41.9217,12.4703,2020-02-01 06:10:00,3.0,1,1,1
6530,Autovettura,1,0,1,0,0.0,41.9217,12.4703,2020-02-01 06:10:00,3.0,1,1,1
6531,Autovettura,0,0,1,0,0.0,41.9405,12.5244,2020-02-02 15:20:00,1.0,2,1,1
6532,Autovettura,0,0,1,0,0.0,41.9405,12.5244,2020-02-02 15:20:00,1.0,2,1,1
6533,Motociclo,0,0,0,0,0.0,41.8862,12.4647,2020-02-02 18:00:00,1.0,1,1,1
6534,Autovettura,0,0,0,0,0.0,41.8862,12.4647,2020-02-02 18:00:00,1.0,1,1,1
6535,Autovettura,0,0,0,0,0.0,41.8862,12.4647,2020-02-02 18:00:00,1.0,1,1,1
6536,Autovettura,0,0,2,0,0.0,41.8888,12.4815,2020-02-01 02:15:00,2.0,1,1,1
6537,Autovettura,0,0,2,0,0.0,41.8888,12.4815,2020-02-01 02:15:00,2.0,1,1,1
6462,Autovettura,0,0,1,0,0.0,41.875,12.4588,2020-02-02 03:40:00,2.0,1,0,1
6461,Autovettura,1,0,1,0,0.0,,,2020-02-02 11:30:00,1.0,1,1,1
6460,Autovettura,1,0,1,0,0.0,,,2020-02-02 11:30:00,1.0,1,1,1
6459,Autovettura,0,0,1,0,0.0,,,2020-02-02 18:25:00,1.0,1,1,1
6384,Autovettura,5,0,4,0,0.0,42.0649,12.344,2020-02-02 18:15:00,1.0,2,0,4
6385,Autocarro,0,0,3,0,0.0,41.8889,12.5227,2020-02-03 06:10:00,3.0,2,0,1
6386,Autocarro,0,0,3,0,0.0,41.8889,12.5227,2020-02-03 06:10:00,3.0,2,0,1
6387,Autovettura,0,0,3,0,0.0,41.8889,12.5227,2020-02-03 06:10:00,3.0,2,0,1
6388,Autovettura,2,0,1,0,0.0,41.9149,12.3847,2020-02-02 02:50:00,3.0,1,1,2
6389,Autovettura,2,0,1,0,0.0,41.9149,12.3847,2020-02-02 02:50:00,3.0,1,1,2
6390,Autovettura,2,0,1,0,0.0,41.9149,12.3847,2020-02-02 02:50:00,3.0,1,1,2
6391,Motociclo,2,0,1,0,0.0,41.9149,12.3847,2020-02-02 02:50:00,3.0,1,1,2
6392,Autovettura,0,0,2,0,0.0,41.9579,12.5728,2020-02-01 12:25:00,2.0,2,0,1
6393,Motociclo,0,0,2,0,0.0,41.9579,12.5728,2020-02-01 12:25:00,2.0,2,0,1
6383,Autovettura,5,0,4,0,0.0,42.0649,12.344,2020-02-02 18:15:00,1.0,2,0,4
6394,Autovettura,2,0,1,0,0.0,41.8827,12.5667,2020-02-01 22:35:00,3.0,1,0,2
6396,Autovettura,2,0,1,0,0.0,41.8827,12.5667,2020-02-01 22:35:00,3.0,1,0,2
6397,Autovettura,2,0,1,0,0.0,41.8827,12.5667,2020-02-01 22:35:00,3.0,1,1,2
6398,Autovettura,0,0,1,0,0.0,41.899,12.4185,2020-02-03 07:20:00,3.0,2,0,1
6399,Autovettura,0,0,1,0,0.0,41.899,12.4185,2020-02-03 07:20:00,3.0,2,1,1
6400,Autovettura,0,0,1,0,0.0,41.899,12.4185,2020-02-03 07:20:00,3.0,2,1,1
6401,Autovettura,0,0,0,0,0.0,41.8811,12.5638,2020-02-02 20:10:00,1.0,2,1,1
6402,Autovettura,0,0,0,0,0.0,41.8811,12.5638,2020-02-02 20:10:00,1.0,2,1,1
6403,Autovettura,0,0,0,0,0.0,41.8811,12.5638,2020-02-02 20:10:00,1.0,2,1,1
6404,Autovettura,6,0,3,0,0.0,41.9039,12.4723,2020-02-02 01:10:00,1.0,1,0,4
6405,Autovettura,6,0,3,0,0.0,41.9039,12.4723,2020-02-02 01:10:00,1.0,1,0,4
6395,Autovettura,2,0,1,0,0.0,41.8827,12.5667,2020-02-01 22:35:00,3.0,1,0,2
6382,Autovettura,5,0,4,0,0.0,42.0649,12.344,2020-02-02 18:15:00,1.0,2,0,4
6381,Autovettura,5,0,4,0,0.0,42.0649,12.344,2020-02-02 18:15:00,1.0,2,0,4
6380,Autovettura,5,0,4,0,0.0,42.0649,12.344,2020-02-02 18:15:00,1.0,2,0,4
6357,Autocarro,0,0,1,0,0.0,41.8469,12.414,2020-02-02 16:50:00,1.0,2,1,1
6358,Autovettura,1,0,1,0,0.0,41.8394,12.4644,2020-02-02 12:00:00,1.0,1,1,1
6359,Autovettura,1,0,1,0,0.0,41.8394,12.4644,2020-02-02 12:00:00,1.0,1,0,1
6360,Autovettura,0,0,5,0,0.0,41.8696,12.5322,2020-02-02 18:30:00,1.0,2,0,1
6361,Autovettura,0,0,5,0,0.0,41.8696,12.5322,2020-02-02 18:30:00,1.0,2,0,1
6362,Autovettura,0,0,5,0,0.0,41.8696,12.5322,2020-02-02 18:30:00,1.0,2,0,1
6363,Autovettura,0,0,5,0,0.0,41.8696,12.5322,2020-02-02 18:30:00,1.0,2,0,1
6364,Autovettura,0,0,5,0,0.0,41.8696,12.5322,2020-02-02 18:30:00,1.0,2,0,1
6365,Autovettura,2,0,2,0,0.0,41.8842,12.5643,2020-02-01 14:25:00,2.0,2,0,1
6366,Autovettura,2,0,2,0,0.0,41.8842,12.5643,2020-02-01 14:25:00,2.0,2,1,1
6367,Autovettura,2,0,2,0,0.0,41.8842,12.5643,2020-02-01 14:25:00,2.0,2,0,1
6368,Autovettura,2,0,2,0,0.0,41.8842,12.5643,2020-02-01 14:25:00,2.0,2,0,1
6369,Autovettura,2,0,2,0,0.0,41.8842,12.5643,2020-02-01 14:25:00,2.0,2,1,1
6370,Autovettura,0,0,2,0,0.0,41.9675,12.4095,2020-02-02 11:30:00,1.0,1,0,1
6371,Autocarro,0,0,2,0,0.0,41.9675,12.4095,2020-02-02 11:30:00,1.0,1,0,1
6372,Autovettura,1,0,3,0,0.0,41.9012,12.4665,2020-02-02 09:35:00,3.0,2,0,1
6373,Autovettura,1,0,3,0,0.0,41.9012,12.4665,2020-02-02 09:35:00,3.0,2,0,1
6374,Autovettura,1,0,3,0,0.0,41.9012,12.4665,2020-02-02 09:35:00,3.0,2,0,1
6375,Motociclo,1,0,3,0,0.0,41.9012,12.4665,2020-02-02 09:35:00,3.0,2,0,1
6376,Autovettura,5,0,4,0,0.0,42.0649,12.344,2020-02-02 18:15:00,1.0,2,0,4
6377,Autovettura,5,0,4,0,0.0,42.0649,12.344,2020-02-02 18:15:00,1.0,2,0,4
6378,Autovettura,5,0,4,0,0.0,42.0649,12.344,2020-02-02 18:15:00,1.0,2,0,4
6379,Autovettura,5,0,4,0,0.0,42.0649,12.344,2020-02-02 18:15:00,1.0,2,0,4
6406,Autovettura,6,0,3,0,0.0,41.9039,12.4723,2020-02-02 01:10:00,1.0,1,0,4
6564,Motociclo,0,0,2,0,0.0,41.8252,12.5616,2020-02-03 08:15:00,1.0,2,0,1
6407,Autovettura,6,0,3,0,0.0,41.9039,12.4723,2020-02-02 01:10:00,1.0,1,0,4
6409,Autovettura,6,0,3,0,0.0,41.9039,12.4723,2020-02-02 01:10:00,1.0,1,0,4
6437,Autovettura,1,0,2,0,0.0,41.9451,12.4657,2020-02-01 00:15:00,1.0,1,0,1
6438,Autovettura,1,0,2,0,0.0,41.9451,12.4657,2020-02-01 00:15:00,1.0,1,0,1
6439,Motociclo,1,0,2,0,0.0,41.9451,12.4657,2020-02-01 00:15:00,1.0,1,0,1
6440,Autovettura,1,0,2,0,0.0,41.9451,12.4657,2020-02-01 00:15:00,1.0,1,1,1
6441,Autovettura,0,0,4,0,0.0,41.8809,12.5714,2020-02-01 17:30:00,3.0,2,0,1
6442,Autovettura,0,0,4,0,0.0,41.8809,12.5714,2020-02-01 17:30:00,3.0,2,0,1
6443,Autovettura,0,0,4,0,0.0,41.8809,12.5714,2020-02-01 17:30:00,3.0,2,0,1
6444,Autovettura,0,0,4,0,0.0,41.8809,12.5714,2020-02-01 17:30:00,3.0,2,0,1
6445,Autovettura,0,0,1,0,0.0,41.9503,12.4846,2020-02-01 19:45:00,2.0,2,1,1
6446,Autovettura,1,0,6,0,0.0,41.9077,12.4957,2020-02-02 18:30:00,1.0,2,0,1
6436,Autovettura,0,0,2,0,0.0,41.892,12.413,2020-02-01 19:20:00,1.0,1,1,1
6447,Autovettura,1,0,6,0,0.0,41.9077,12.4957,2020-02-02 18:30:00,1.0,2,0,1
6449,Autovettura,1,0,6,0,0.0,41.9077,12.4957,2020-02-02 18:30:00,1.0,2,0,1
6450,Autovettura,1,0,6,0,0.0,41.9077,12.4957,2020-02-02 18:30:00,1.0,2,0,1
6451,Autovettura,1,0,6,0,0.0,41.9077,12.4957,2020-02-02 18:30:00,1.0,2,0,1
6452,Autovettura,1,0,6,0,0.0,41.9077,12.4957,2020-02-02 18:30:00,1.0,2,0,1
6453,Autovettura,0,0,1,0,0.0,41.9012,12.4093,2020-02-02 21:30:00,1.0,2,0,1
6454,Autovettura,0,0,1,0,0.0,41.9012,12.4093,2020-02-02 21:30:00,1.0,2,1,1
6455,Autovettura,0,0,3,0,0.0,41.9063,12.5593,2020-02-01 12:15:00,1.0,2,0,1
6456,Autovettura,0,0,3,0,0.0,41.9063,12.5593,2020-02-01 12:15:00,1.0,2,0,1
6457,Autovettura,0,0,3,0,0.0,41.9063,12.5593,2020-02-01 12:15:00,1.0,2,0,1
6458,Autovettura,0,0,1,0,0.0,,,2020-02-02 18:25:00,1.0,1,1,1
6448,Autovettura,1,0,6,0,0.0,41.9077,12.4957,2020-02-02 18:30:00,1.0,2,0,1
6435,Autovettura,0,0,2,0,0.0,41.892,12.413,2020-02-01 19:20:00,1.0,1,1,1
6434,Autovettura,0,0,2,0,0.0,41.9232,12.4589,2020-02-01 15:50:00,2.0,2,1,1
6433,Autovettura,0,0,2,0,0.0,41.9232,12.4589,2020-02-01 15:50:00,2.0,2,1,1
6410,Autovettura,6,0,3,0,0.0,41.9039,12.4723,2020-02-02 01:10:00,1.0,1,0,4
6411,Autovettura,6,0,3,0,0.0,41.9039,12.4723,2020-02-02 01:10:00,1.0,1,0,4
6412,Autovettura,6,0,3,0,0.0,41.9039,12.4723,2020-02-02 01:10:00,1.0,1,1,4
6413,Autocarro,1,0,2,0,0.0,41.9601,12.5251,2020-02-01 12:50:00,2.0,2,0,1
6414,Autocarro,1,0,2,0,0.0,41.9601,12.5251,2020-02-01 12:50:00,2.0,2,0,1
6415,Motociclo,1,0,2,0,0.0,41.9601,12.5251,2020-02-01 12:50:00,2.0,2,0,1
6416,Autovettura,0,0,4,0,0.0,41.9636,12.5137,2020-02-01 13:30:00,3.0,2,0,1
6417,Autovettura,0,0,4,0,0.0,41.9636,12.5137,2020-02-01 13:30:00,3.0,2,0,1
6418,Autovettura,0,0,4,0,0.0,41.9636,12.5137,2020-02-01 13:30:00,3.0,2,0,1
6419,Autovettura,0,0,4,0,0.0,41.9636,12.5137,2020-02-01 13:30:00,3.0,2,0,1
6420,Autovettura,0,0,1,0,0.0,41.9032,12.474,2020-02-01 04:49:00,1.0,2,1,1
6421,Autovettura,0,0,1,0,0.0,41.9032,12.474,2020-02-01 04:49:00,1.0,2,1,1
6422,Autovettura,0,0,1,0,0.0,41.9032,12.474,2020-02-01 04:49:00,1.0,2,0,1
6423,Autovettura,2,0,0,0,0.0,41.9681,12.4386,2020-02-02 06:40:00,3.0,1,1,2
6424,Autovettura,2,0,0,0,0.0,41.9681,12.4386,2020-02-02 06:40:00,3.0,1,0,2
6425,Autovettura,2,0,0,0,0.0,41.9681,12.4386,2020-02-02 06:40:00,3.0,1,1,2
6426,Autovettura,0,0,2,0,0.0,41.9048,12.4769,2020-02-02 15:30:00,1.0,1,0,1
6427,Autovettura,0,0,2,0,0.0,41.9048,12.4769,2020-02-02 15:30:00,1.0,1,0,1
6428,Autovettura,1,0,1,0,0.0,41.8794,12.5796,2020-02-01 13:15:00,2.0,1,1,1
6429,Autovettura,1,0,1,0,0.0,41.8794,12.5796,2020-02-01 13:15:00,2.0,1,0,1
6430,Autovettura,0,0,3,0,0.0,41.94,12.4828,2020-02-01 15:30:00,2.0,2,1,1
6431,Autovettura,0,0,3,0,0.0,41.94,12.4828,2020-02-01 15:30:00,2.0,2,1,1
6432,Autovettura,0,0,3,0,0.0,41.94,12.4828,2020-02-01 15:30:00,2.0,2,1,1
6408,Autovettura,6,0,3,0,0.0,41.9039,12.4723,2020-02-02 01:10:00,1.0,1,0,4
6565,Autovettura,0,0,2,0,0.0,41.8252,12.5616,2020-02-03 08:15:00,1.0,2,0,1
6566,Autovettura,1,0,1,0,0.0,41.8851,12.471,2020-02-03 11:50:00,1.0,2,0,1
6567,Motociclo,1,0,1,0,0.0,41.8851,12.471,2020-02-03 11:50:00,1.0,2,0,1
6701,Autovettura,0,0,6,0,0.0,41.9579,12.5728,2020-02-04 00:20:00,1.0,1,0,1
6702,Autovettura,0,0,6,0,0.0,41.9579,12.5728,2020-02-04 00:20:00,1.0,1,0,1
6703,Autovettura,0,0,6,0,0.0,41.9579,12.5728,2020-02-04 00:20:00,1.0,1,0,1
6704,Autovettura,0,0,6,0,0.0,41.9579,12.5728,2020-02-04 00:20:00,1.0,1,0,1
6705,Autovettura,0,0,2,0,0.0,41.8941,12.5904,2020-02-03 20:40:00,1.0,1,0,1
6706,Autovettura,0,0,2,0,0.0,41.8941,12.5904,2020-02-03 20:40:00,1.0,1,0,1
6707,Autovettura,1,0,1,0,0.0,41.7481,12.3547,2020-02-03 08:50:00,1.0,1,1,1
