Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5803099;7;01/02/2022 12:35:00;Strada Urbana;VIA PRENESTINA;all'intersezione semaforizzata con;VIALE PALMIRO TOGLIATTI;VIALE PALMIRO TOGLIATTI;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.5746;41.8948;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5803150;6;01/02/2022 12:20:00;Strada Urbana;VIA FORMIA;all'intersezione con;VIA DI ACQUA BULLICANTE;VIA DI ACQUA BULLICANTE;;;Investimento di pedone;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.5434;41.886;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
5803150;6;01/02/2022 12:20:00;Strada Urbana;VIA FORMIA;all'intersezione con;VIA DI ACQUA BULLICANTE;VIA DI ACQUA BULLICANTE;;;Investimento di pedone;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.5434;41.886;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5803150;6;01/02/2022 12:20:00;Strada Urbana;VIA FORMIA;all'intersezione con;VIA DI ACQUA BULLICANTE;VIA DI ACQUA BULLICANTE;;;Investimento di pedone;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.5434;41.886;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5803221;6;01/02/2022 13:35:00;Strada Urbana;VIA ERASMO GATTAMELATA;all'intersezione con;VIA DI VILLA LAURICELLA;VIA DI VILLA LAURICELLA;;;Veicolo in marcia contro veicolo fermo;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5363;41.8916;-1;1;Autoambulanza in servizio;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5803221;6;01/02/2022 13:35:00;Strada Urbana;VIA ERASMO GATTAMELATA;all'intersezione con;VIA DI VILLA LAURICELLA;VIA DI VILLA LAURICELLA;;;Veicolo in marcia contro veicolo fermo;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5363;41.8916;-1;1;Autoambulanza in servizio;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5803221;6;01/02/2022 13:35:00;Strada Urbana;VIA ERASMO GATTAMELATA;all'intersezione con;VIA DI VILLA LAURICELLA;VIA DI VILLA LAURICELLA;;;Veicolo in marcia contro veicolo fermo;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5363;41.8916;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5803318;7;01/02/2022 14:30:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;809;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.5591;41.8754;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;;
5803318;7;01/02/2022 14:30:00;Strada Urbana;VIA CASILINA;in prossimità;;del civico n.;809;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.5591;41.8754;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
5803397;9;01/02/2022 08:00:00;Strada Urbana;VIA MUZIO SCEVOLA;in corrispondenza;;del civico n.;5;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;0;12.5289;41.873;-1;1;Autovettura privata;Allontanatosi;;;;;;;
5803397;9;01/02/2022 08:00:00;Strada Urbana;VIA MUZIO SCEVOLA;in corrispondenza;;del civico n.;5;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;0;12.5289;41.873;-1;2;Autovettura privata;Sosta;;;;;;;
5803397;9;01/02/2022 08:00:00;Strada Urbana;VIA MUZIO SCEVOLA;in corrispondenza;;del civico n.;5;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;0;12.5289;41.873;-1;3;Autovettura privata;Sosta;;;;;;;
5803397;9;01/02/2022 08:00:00;Strada Urbana;VIA MUZIO SCEVOLA;in corrispondenza;;del civico n.;5;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;0;12.5289;41.873;-1;4;Autovettura privata;Sosta;;;;;;;
5803397;9;01/02/2022 08:00:00;Strada Urbana;VIA MUZIO SCEVOLA;in corrispondenza;;del civico n.;5;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;0;12.5289;41.873;-1;5;Autovettura privata;Sosta;;;;;;;
5803397;9;01/02/2022 08:00:00;Strada Urbana;VIA MUZIO SCEVOLA;in corrispondenza;;del civico n.;5;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;0;12.5289;41.873;-1;6;Autovettura privata;Sosta;;;;;;;
5803406;9;01/02/2022 12:50:00;Strada Urbana;VIA MONZA;in corrispondenza;;del civico n.;4;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;2;12.5151;41.8854;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5803406;9;01/02/2022 12:50:00;Strada Urbana;VIA MONZA;in corrispondenza;;del civico n.;4;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;2;12.5151;41.8854;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5803434;9;01/02/2022 11:45:00;;VIA CASILINA;in prossimità;;del civico n.;99;;Tamponamento;;;;;;;;;;0;0;0;1;12.5219;41.8883;0;1;Altro;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5803434;9;01/02/2022 11:45:00;;VIA CASILINA;in prossimità;;del civico n.;99;;Tamponamento;;;;;;;;;;0;0;0;1;12.5219;41.8883;0;2;Autovettura privata;Allontanatosi;;;;;;;
5803436;9;01/02/2022 13:50:00;Strada Urbana;VIA GALLIA;all'intersezione semaforizzata con;VIA LICIA;VIA LICIA;;;Investimento di pedone;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;1;12.5029;41.8812;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
5803436;9;01/02/2022 13:50:00;Strada Urbana;VIA GALLIA;all'intersezione semaforizzata con;VIA LICIA;VIA LICIA;;;Investimento di pedone;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;1;12.5029;41.8812;-1;1;Autobus urbano;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5803449;1;01/02/2022 12:20:00;Strada Urbana;LUNGOTEVERE DEI SANGALLO;in prossimità;;del palo luce n.;04;;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;1;12.4643;41.8994;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5803504;1;01/02/2022 08:15:00;Strada Urbana;VIA DEL CASTRO PRETORIO;all'intersezione con;VIA MARSALA;VIA MARSALA;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5047;41.901;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5803504;1;01/02/2022 08:15:00;Strada Urbana;VIA DEL CASTRO PRETORIO;all'intersezione con;VIA MARSALA;VIA MARSALA;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5047;41.901;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
5803504;1;01/02/2022 08:15:00;Strada Urbana;VIA DEL CASTRO PRETORIO;all'intersezione con;VIA MARSALA;VIA MARSALA;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5047;41.901;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5803518;1;01/02/2022 13:45:00;Strada Urbana;VIA URBANA;all'intersezione con;VIA AGOSTINO DEPRETIS;VIA AGOSTINO DEPRETIS;;;Investimento di pedone;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.4949;41.8972;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
5803518;1;01/02/2022 13:45:00;Strada Urbana;VIA URBANA;all'intersezione con;VIA AGOSTINO DEPRETIS;VIA AGOSTINO DEPRETIS;;;Investimento di pedone;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.4949;41.8972;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5803548;1;01/02/2022 14:20:00;Strada Urbana;LUNGOTEVERE DEI VALLATI;in prossimità;;del civico n.;4;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4716;41.8925;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
5803548;1;01/02/2022 14:20:00;Strada Urbana;LUNGOTEVERE DEI VALLATI;in prossimità;;del civico n.;4;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4716;41.8925;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5803570;1;01/02/2022 13:45:00;Strada Urbana;PONTE SISTO;all'intersezione semaforizzata con;PIAZZA S. VINCENZO PALLOTTI;PIAZZA S. VINCENZO PALLOTTI;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;3;12.4713;41.8927;-1;1;Quadriciclo leggero;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5803570;1;01/02/2022 13:45:00;Strada Urbana;PONTE SISTO;all'intersezione semaforizzata con;PIAZZA S. VINCENZO PALLOTTI;PIAZZA S. VINCENZO PALLOTTI;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;3;12.4713;41.8927;-1;1;Quadriciclo leggero;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente
5803570;1;01/02/2022 13:45:00;Strada Urbana;PONTE SISTO;all'intersezione semaforizzata con;PIAZZA S. VINCENZO PALLOTTI;PIAZZA S. VINCENZO PALLOTTI;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;3;12.4713;41.8927;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5803570;1;01/02/2022 13:45:00;Strada Urbana;PONTE SISTO;all'intersezione semaforizzata con;PIAZZA S. VINCENZO PALLOTTI;PIAZZA S. VINCENZO PALLOTTI;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;3;12.4713;41.8927;-1;2;Motociclo a solo;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;;
5803575;12;01/02/2022 14:45:00;Provinciale;VIA DEL MARE;da specificare;;;;direzione Ostia prossimità Km.10.100;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;4;12.4632;41.8403;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5803575;12;01/02/2022 14:45:00;Provinciale;VIA DEL MARE;da specificare;;;;direzione Ostia prossimità Km.10.100;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;4;12.4632;41.8403;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5803575;12;01/02/2022 14:45:00;Provinciale;VIA DEL MARE;da specificare;;;;direzione Ostia prossimità Km.10.100;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;4;12.4632;41.8403;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
5803575;12;01/02/2022 14:45:00;Provinciale;VIA DEL MARE;da specificare;;;;direzione Ostia prossimità Km.10.100;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;4;12.4632;41.8403;-1;4;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
5803575;12;01/02/2022 14:45:00;Provinciale;VIA DEL MARE;da specificare;;;;direzione Ostia prossimità Km.10.100;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;4;12.4632;41.8403;-1;4;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Esploso
5803631;2;01/02/2022 14:45:00;Strada Urbana;VIALE GIOACCHINO ROSSINI;in prossimità;;del civico n.;9A;;Ribaltamento senza urto contro ostacolo fisso;Rettilineo;Due carreggiate;Asciutto;Strada pavimentata dissestata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;0;12.4923;41.9217;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
5803677;6;01/02/2022 18:00:00;Statale entro l'abitato;VIA CASILINA;all'intersezione semaforizzata con;VIA LEONARDO BUFALINI;VIA LEONARDO BUFALINI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.5388;41.8815;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
