Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5846688;13;01/03/2022 10:00:00;Strada Urbana;VIA ANGELO ZOTTOLI;all'intersezione con;LARGO GIROLAMO DA MONTESARCHIO;LARGO GIROLAMO DA MONTESARCHIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;;0;0;0;4;12.3621;41.7835;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5846760;10;01/03/2022 14:15:00;Strada Urbana;VIA CALPURNIO FIAMMA;in corrispondenza;;del civico n.;21;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.5597;41.8596;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
5846760;10;01/03/2022 14:15:00;Strada Urbana;VIA CALPURNIO FIAMMA;in corrispondenza;;del civico n.;21;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.5597;41.8596;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;;
5846883;7;01/03/2022 13:15:00;Strada Urbana;VIA PAPIRIA;in corrispondenza;;del civico n.;110;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;;0;0;0;3;12.5646;41.8628;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
5846883;7;01/03/2022 13:15:00;Strada Urbana;VIA PAPIRIA;in corrispondenza;;del civico n.;110;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;;0;0;0;3;12.5646;41.8628;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
5846883;7;01/03/2022 13:15:00;Strada Urbana;VIA PAPIRIA;in corrispondenza;;del civico n.;110;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;;0;0;0;3;12.5646;41.8628;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5846898;6;01/03/2022 14:00:00;Strada Urbana;VIA DI ACQUA BULLICANTE;all'intersezione con;VIA SAN VITO ROMANO;VIA SAN VITO ROMANO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.5424;41.8891;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5846898;6;01/03/2022 14:00:00;Strada Urbana;VIA DI ACQUA BULLICANTE;all'intersezione con;VIA SAN VITO ROMANO;VIA SAN VITO ROMANO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.5424;41.8891;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
5846932;6;01/03/2022 15:00:00;Strada Urbana;VIA ETTORE GIOVENALE;in prossimità;;del civico n.;60;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;1;12.5317;41.8895;-1;1;Autovettura privata;Sosta;;;;;;;
5846932;6;01/03/2022 15:00:00;Strada Urbana;VIA ETTORE GIOVENALE;in prossimità;;del civico n.;60;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;1;12.5317;41.8895;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5847021;11;01/03/2022 16:45:00;Strada Urbana;VIALE GUGLIELMO MARCONI;da specificare;;;;prossimità via Caduti senza Croce;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;4;12.4742;41.8507;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5847021;11;01/03/2022 16:45:00;Strada Urbana;VIALE GUGLIELMO MARCONI;da specificare;;;;prossimità via Caduti senza Croce;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;4;12.4742;41.8507;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5847021;11;01/03/2022 16:45:00;Strada Urbana;VIALE GUGLIELMO MARCONI;da specificare;;;;prossimità via Caduti senza Croce;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;4;12.4742;41.8507;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5847021;11;01/03/2022 16:45:00;Strada Urbana;VIALE GUGLIELMO MARCONI;da specificare;;;;prossimità via Caduti senza Croce;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;4;12.4742;41.8507;-1;4;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5847051;7;01/03/2022 18:10:00;Strada Urbana;VIA PRENESTINA;da specificare;;;;altezza palo luce 423 direzione gra;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;7;12.6022;41.8932;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5847051;7;01/03/2022 18:10:00;Strada Urbana;VIA PRENESTINA;da specificare;;;;altezza palo luce 423 direzione gra;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;7;12.6022;41.8932;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
5847051;7;01/03/2022 18:10:00;Strada Urbana;VIA PRENESTINA;da specificare;;;;altezza palo luce 423 direzione gra;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;7;12.6022;41.8932;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
5847051;7;01/03/2022 18:10:00;Strada Urbana;VIA PRENESTINA;da specificare;;;;altezza palo luce 423 direzione gra;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;7;12.6022;41.8932;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente
5847051;7;01/03/2022 18:10:00;Strada Urbana;VIA PRENESTINA;da specificare;;;;altezza palo luce 423 direzione gra;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;7;12.6022;41.8932;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
5847051;7;01/03/2022 18:10:00;Strada Urbana;VIA PRENESTINA;da specificare;;;;altezza palo luce 423 direzione gra;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;7;12.6022;41.8932;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5847051;7;01/03/2022 18:10:00;Strada Urbana;VIA PRENESTINA;da specificare;;;;altezza palo luce 423 direzione gra;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;7;12.6022;41.8932;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5847056;15;01/03/2022 15:40:00;Strada Urbana;VIA PORTUENSE;in prossimità;;del civico n.;708;;Veicolo in marcia contro veicolo in sosta;Pianeggiante;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;1;12.4349;41.8521;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5847056;15;01/03/2022 15:40:00;Strada Urbana;VIA PORTUENSE;in prossimità;;del civico n.;708;;Veicolo in marcia contro veicolo in sosta;Pianeggiante;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;1;12.4349;41.8521;-1;2;Monopattino elettrico;Sosta;;;;;;;
5847058;18;01/03/2022 18:00:00;Strada Urbana;VIA DI BOCCEA;in corrispondenza;;del civico n.;413;;Scontro frontale/laterale SX fra veicoli in marcia;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.3981;41.9113;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5847058;18;01/03/2022 18:00:00;Strada Urbana;VIA DI BOCCEA;in corrispondenza;;del civico n.;413;;Scontro frontale/laterale SX fra veicoli in marcia;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.3981;41.9113;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;
5847061;12;01/03/2022 11:23:00;Strada Urbana;VIALE DELL'AERONAUTICA;in corrispondenza;;del civico n.;117;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4777;41.8264;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesploso
5847061;12;01/03/2022 11:23:00;Strada Urbana;VIALE DELL'AERONAUTICA;in corrispondenza;;del civico n.;117;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4777;41.8264;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;
