DataOraIncidente,NumeroIncidenti
2019-04-26,46
2019-04-27,70
2019-04-28,39
2019-04-29,58
2019-04-30,90
2019-05-01,34
2019-05-02,69
2019-05-03,45
2019-05-04,51
2019-05-05,50
2019-05-06,93
2019-05-07,87
2019-05-08,83
2019-05-09,72
2019-05-10,62
2019-05-11,45
2019-05-12,40
2019-05-13,99
2019-05-14,101
2019-05-15,74
2019-05-16,84
2019-05-17,91
2019-05-18,30
2019-05-19,44
2019-05-20,69
2019-05-21,82
2019-05-22,73
2019-05-23,75
2019-05-24,57
2019-05-25,51
2019-05-26,47
2019-05-27,77
2019-05-28,48
2019-05-29,72
2019-05-30,63
2019-05-31,70
2019-06-01,84
2019-06-02,50
2019-06-03,78
2019-06-04,67
2019-06-05,74
2019-06-06,63
2019-06-07,55
2019-06-08,61
2019-06-09,23
2019-06-10,71
2019-06-11,98
2019-06-12,66
2019-06-13,67
2019-06-14,70
2019-06-15,68
2019-06-16,34
2019-06-17,51
2019-06-18,75
2019-06-19,71
2019-06-20,67
2019-06-21,94
2019-06-22,40
2019-06-23,45
2019-06-24,66
2019-06-25,107
2019-06-26,61
2019-06-27,76
2019-06-28,65
2019-06-29,53
2019-06-30,60
2019-07-01,112
2019-07-02,78
2019-07-03,51
2019-07-04,61
2019-07-05,94
2019-07-06,44
2019-07-07,44
2019-07-08,78
2019-07-09,68
2019-07-10,53
2019-07-11,95
2019-07-12,70
2019-07-13,42
2019-07-14,17
2019-07-15,38
2019-07-16,54
2019-07-17,63
2019-07-18,89
2019-07-19,76
2019-07-20,59
2019-07-21,32
2019-07-22,87
2019-07-23,50
2019-07-24,73
2019-07-25,56
2019-07-26,77
2019-07-27,28
2019-07-28,22
2019-07-29,81
2019-07-30,65
2019-07-31,54
2019-08-01,64
2019-08-02,69
2019-08-03,31
2019-08-04,40
2019-08-05,42
2019-08-06,42
2019-08-07,40
2019-08-08,31
2019-08-09,49
2019-08-10,28
2019-08-11,34
2019-08-12,19
2019-08-13,28
2019-08-14,20
2019-08-15,17
2019-08-16,36
2019-08-17,17
2019-08-18,7
2019-08-19,29
2019-08-20,37
2019-08-21,16
2019-08-22,28
2019-08-23,19
2019-08-24,13
2019-08-25,17
2019-08-26,38
2019-08-27,37
2019-08-28,28
2019-08-29,36
2019-08-30,44
2019-08-31,31
2019-09-01,15
2019-09-02,46
2019-09-03,59
2019-09-04,73
2019-09-05,50
2019-09-06,64
2019-09-07,42
2019-09-08,51
2019-09-09,65
2019-09-10,90
2019-09-11,40
2019-09-12,69
2019-09-13,51
2019-09-14,47
2019-09-15,28
2019-09-16,58
2019-09-17,96
2019-09-18,72
2019-09-19,51
2019-09-20,60
2019-09-21,63
2019-09-22,40
2019-09-23,59
2019-09-24,59
2019-09-25,54
2019-09-26,77
2019-09-27,87
2019-09-28,28
2019-09-29,49
2019-09-30,72
2019-10-01,49
2019-10-02,78
2019-10-03,87
2019-10-04,109
2019-10-05,39
2019-10-06,82
2019-10-07,63
2019-10-08,79
2019-10-09,107
2019-10-10,70
2019-10-11,72
2019-10-12,49
2019-10-13,44
2019-10-14,84
2019-10-15,81
2019-10-16,81
2019-10-17,103
2019-10-18,48
2019-10-19,61
2019-10-20,23
2019-10-21,82
2019-10-22,76
2019-10-23,79
2019-10-24,84
2019-10-25,95
2019-10-26,67
2019-10-27,60
2019-10-28,91
2019-10-29,72
2019-10-30,70
2019-10-31,85
2019-11-01,40
2019-11-02,36
2019-11-03,23
2019-11-04,89
2019-11-05,59
2019-11-06,76
2019-11-07,80
2019-11-08,52
2019-11-09,85
2019-11-10,56
2019-11-11,75
2019-11-12,84
2019-11-13,73
2019-11-14,91
2019-11-15,52
2019-11-16,58
2019-11-17,30
2019-11-18,76
2019-11-19,76
2019-11-20,64
2019-11-21,48
2019-11-22,99
2019-11-23,53
2019-11-24,66
2019-11-25,82
2019-11-26,87
2019-11-27,79
2019-11-28,53
2019-11-29,81
2019-11-30,79
2019-12-01,37
2019-12-02,69
2019-12-03,74
2019-12-04,97
2019-12-05,48
2019-12-06,78
2019-12-07,49
2019-12-08,45
2019-12-09,86
2019-12-10,74
2019-12-11,127
2019-12-12,101
2019-12-13,67
2019-12-14,81
2019-12-15,26
2019-12-16,74
2019-12-17,64
2019-12-18,86
2019-12-19,94
2019-12-20,85
2019-12-21,49
2019-12-22,53
2019-12-23,54
2019-12-24,64
2019-12-25,32
2019-12-26,42
2019-12-27,57
2019-12-28,43
2019-12-29,42
2019-12-30,76
2019-12-31,34
